[SYS] 2024/11/06 - 14:38:09 | One API v0.6.7 started 
[GIN] 2024/11/06 - 16:50:05 | 2024110616500559532841071445881 | 403 |    1.612759ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:50:06 | 2024110616500660688033295212061 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:50:06 | 2024110616500660688033295212061 | 403 |    1.299858ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:50:11 | batch update started 
[SYS] 2024/11/06 - 16:50:11 | batch update finished 
[SYS] 2024/11/06 - 16:50:21 | batch update started 
[SYS] 2024/11/06 - 16:50:21 | batch update finished 
[SYS] 2024/11/06 - 16:50:31 | batch update started 
[SYS] 2024/11/06 - 16:50:31 | batch update finished 
[SYS] 2024/11/06 - 16:50:41 | batch update started 
[SYS] 2024/11/06 - 16:50:41 | batch update finished 
[SYS] 2024/11/06 - 16:50:51 | batch update started 
[SYS] 2024/11/06 - 16:50:51 | batch update finished 
[ERR] 2024/11/06 - 16:51:00 | 2024110616510057702120108067007 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:51:00 | 2024110616510057702120108067007 | 403 |    4.553591ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:51:01 | 2024110616510159353056442005708 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:51:01 | 2024110616510159353056442005708 | 403 |    1.229471ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:51:01 | batch update started 
[SYS] 2024/11/06 - 16:51:01 | batch update finished 
[ERR] 2024/11/06 - 16:51:02 | 2024110616510260711297704174369 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:51:02 | 2024110616510260711297704174369 | 403 |    1.772979ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:51:03 | 2024110616510362039054808004432 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:51:03 | 2024110616510362039054808004432 | 403 |    1.013528ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:51:04 | 2024110616510463373557811274723 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:51:04 | 2024110616510463373557811274723 | 403 |    1.437745ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:51:05 | 2024110616510564573705344816856 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:51:05 | 2024110616510564573705344816856 | 403 |    1.356111ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:51:06 | 2024110616510665149693253901494 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:51:06 | 2024110616510665149693253901494 | 403 |    1.273282ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:51:11 | batch update started 
[SYS] 2024/11/06 - 16:51:11 | batch update finished 
[SYS] 2024/11/06 - 16:51:21 | batch update started 
[SYS] 2024/11/06 - 16:51:21 | batch update finished 
[SYS] 2024/11/06 - 16:51:27 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 16:51:27 | 2024110616512785792879542284250 | user 1 has enough quota 499999999609220, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 16:51:29 | 2024110616512785792879542284250 | 200 |  1.776702489s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 16:51:29 | 2024110616512785792879542284250 | record consume log: userId=1, channelId=4, promptTokens=134, completionTokens=37, modelName=glm-4-plus, tokenName=MyModel, quota=5130, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 16:51:29 | 2024110616512974890841596003094 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 16:51:29 | 2024110616512974890841596003094 | 403 |    1.262681ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 16:51:31 | batch update started 
[SYS] 2024/11/06 - 16:51:31 | batch update finished 
[SYS] 2024/11/06 - 16:51:41 | batch update started 
[SYS] 2024/11/06 - 16:51:41 | batch update finished 
[SYS] 2024/11/06 - 16:51:46 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 16:51:46 | 2024110616514684944262261177443 | user 1 has enough quota 499999999604090, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 16:51:50 | 2024110616514684944262261177443 | 200 |  3.770290983s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 16:51:50 | 2024110616514684944262261177443 | record consume log: userId=1, channelId=4, promptTokens=180, completionTokens=92, modelName=glm-4-plus, tokenName=MyModel, quota=8160, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 16:51:50 | 2024110616515073937821233444740 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 16:51:50 | 2024110616515073937821233444740 | 403 |    1.559965ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 16:51:51 | batch update started 
[SYS] 2024/11/06 - 16:51:51 | batch update finished 
[ERR] 2024/11/06 - 16:52:00 | 2024110616520065294545844144070 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:52:00 | 2024110616520065294545844144070 | 403 |    3.292906ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:52:01 | 2024110616520166840794520788510 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:52:01 | 2024110616520166840794520788510 | 403 |    1.197112ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:52:01 | batch update started 
[SYS] 2024/11/06 - 16:52:01 | batch update finished 
[ERR] 2024/11/06 - 16:52:02 | 2024110616520267947875024221125 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:52:02 | 2024110616520267947875024221125 | 403 |    1.332325ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:52:03 | 2024110616520369101197909496370 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:52:03 | 2024110616520369101197909496370 | 403 |    1.181431ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:52:04 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 16:52:04 | 2024110616520469535944050626276 | user 1 has enough quota 499999999595930, trusted and no need to pre-consume 
[ERR] 2024/11/06 - 16:52:04 | 2024110616520470701261684105435 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:52:04 | 2024110616520470701261684105435 | 403 |    1.368418ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:52:05 | 2024110616520572028796091647436 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:52:05 | 2024110616520572028796091647436 | 403 |    1.174449ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:52:06 | 2024110616520673431454679329343 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:52:06 | 2024110616520673431454679329343 | 403 |     1.31566ms |      172.18.0.7 |    POST /v1/embeddings
[GIN] 2024/11/06 - 16:52:07 | 2024110616520469535944050626276 | 200 |  2.448319308s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 16:52:07 | 2024110616520469535944050626276 | record consume log: userId=1, channelId=4, promptTokens=280, completionTokens=61, modelName=glm-4-plus, tokenName=MyModel, quota=10230, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 16:52:07 | 2024110616520727345764518712187 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 16:52:07 | 2024110616520727345764518712187 | 403 |    1.227609ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 16:52:11 | batch update started 
[SYS] 2024/11/06 - 16:52:11 | batch update finished 
[SYS] 2024/11/06 - 16:52:20 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 16:52:20 | 2024110616522020391320202193174 | user 1 has enough quota 499999999585700, trusted and no need to pre-consume 
[SYS] 2024/11/06 - 16:52:21 | batch update started 
[SYS] 2024/11/06 - 16:52:21 | batch update finished 
[SYS] 2024/11/06 - 16:52:31 | batch update started 
[SYS] 2024/11/06 - 16:52:31 | batch update finished 
[GIN] 2024/11/06 - 16:52:33 | 2024110616522020391320202193174 | 200 | 13.213283897s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 16:52:33 | 2024110616522020391320202193174 | record consume log: userId=1, channelId=4, promptTokens=349, completionTokens=339, modelName=glm-4-plus, tokenName=MyModel, quota=20640, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 16:52:33 | 2024110616523355888103768929677 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 16:52:33 | 2024110616523355888103768929677 | 403 |    1.697081ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 16:52:41 | batch update started 
[SYS] 2024/11/06 - 16:52:41 | batch update finished 
[SYS] 2024/11/06 - 16:52:51 | batch update started 
[SYS] 2024/11/06 - 16:52:51 | batch update finished 
[ERR] 2024/11/06 - 16:53:00 | 2024110616530072833452528120825 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:53:00 | 2024110616530072833452528120825 | 403 |    3.784973ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:53:01 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 16:53:01 | 2024110616530154743119325092624 | user 1 has enough quota 499999999565060, trusted and no need to pre-consume 
[ERR] 2024/11/06 - 16:53:01 | 2024110616530174511287030033172 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:53:01 | 2024110616530174511287030033172 | 403 |    1.164941ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:53:01 | batch update started 
[SYS] 2024/11/06 - 16:53:01 | batch update finished 
[ERR] 2024/11/06 - 16:53:02 | 2024110616530275948527289620581 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:53:02 | 2024110616530275948527289620581 | 403 |    1.752884ms |      172.18.0.7 |    POST /v1/embeddings
[GIN] 2024/11/06 - 16:53:03 | 2024110616530154743119325092624 | 200 |  1.921197402s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 16:53:03 | 2024110616530154743119325092624 | record consume log: userId=1, channelId=4, promptTokens=393, completionTokens=43, modelName=glm-4-plus, tokenName=MyModel, quota=13080, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 16:53:03 | 2024110616530377681158886111293 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:53:03 | 2024110616530377681158886111293 | 403 |    1.432473ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:53:04 | 2024110616530479740534538737859 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:53:04 | 2024110616530479740534538737859 | 403 |    1.321414ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:53:05 | 2024110616530581080032225539379 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:53:05 | 2024110616530581080032225539379 | 403 |    1.304534ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:53:06 | 2024110616530682332633311937188 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:53:06 | 2024110616530682332633311937188 | 403 |    1.129533ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:53:11 | batch update started 
[SYS] 2024/11/06 - 16:53:11 | batch update finished 
[SYS] 2024/11/06 - 16:53:12 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 16:53:12 | 2024110616531281918140912473829 | user 1 has enough quota 499999999551980, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 16:53:16 | 2024110616531281918140912473829 | 200 |  3.442886371s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 16:53:16 | 2024110616531281918140912473829 | record consume log: userId=1, channelId=1, promptTokens=445, completionTokens=85, modelName=glm-4-plus, tokenName=MyModel, quota=15900, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 16:53:16 | 2024110616531640777308188866807 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 16:53:16 | 2024110616531640777308188866807 | 403 |    1.601068ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 16:53:21 | batch update started 
[SYS] 2024/11/06 - 16:53:21 | batch update finished 
[SYS] 2024/11/06 - 16:53:27 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 16:53:27 | 2024110616532754557765771395249 | user 1 has enough quota 499999999536080, trusted and no need to pre-consume 
[SYS] 2024/11/06 - 16:53:31 | batch update started 
[SYS] 2024/11/06 - 16:53:31 | batch update finished 
[GIN] 2024/11/06 - 16:53:33 | 2024110616532754557765771395249 | 200 |  6.038764218s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 16:53:33 | 2024110616532754557765771395249 | record consume log: userId=1, channelId=1, promptTokens=543, completionTokens=148, modelName=glm-4-plus, tokenName=MyModel, quota=20730, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 16:53:33 | 2024110616533372470170483723537 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 16:53:33 | 2024110616533372470170483723537 | 403 |    1.376038ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 16:53:39 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 16:53:39 | 2024110616533992305906884431071 | user 1 has enough quota 499999999536080, trusted and no need to pre-consume 
[SYS] 2024/11/06 - 16:53:41 | batch update started 
[SYS] 2024/11/06 - 16:53:41 | batch update finished 
[GIN] 2024/11/06 - 16:53:46 | 2024110616533992305906884431071 | 200 |   6.27299621s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 16:53:46 | 2024110616533992305906884431071 | record consume log: userId=1, channelId=1, promptTokens=701, completionTokens=153, modelName=glm-4-plus, tokenName=MyModel, quota=25620, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 16:53:46 | 2024110616534638241354460326078 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 16:53:46 | 2024110616534638241354460326078 | 403 |    1.653964ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 16:53:51 | batch update started 
[SYS] 2024/11/06 - 16:53:51 | batch update finished 
[ERR] 2024/11/06 - 16:54:00 | 2024110616540079917521888626594 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:54:00 | 2024110616540079917521888626594 | 403 |    3.280879ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:54:01 | 2024110616540182753005523284787 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:54:01 | 2024110616540182753005523284787 | 403 |    1.293062ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:54:01 | batch update started 
[SYS] 2024/11/06 - 16:54:01 | batch update finished 
[ERR] 2024/11/06 - 16:54:02 | 2024110616540284418363955538051 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:54:02 | 2024110616540284418363955538051 | 403 |     1.18163ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:54:03 | 2024110616540386029386024791242 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:54:03 | 2024110616540386029386024791242 | 403 |    1.610157ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:54:04 | 2024110616540487871781137099373 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:54:04 | 2024110616540487871781137099373 | 403 |    1.830797ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:54:05 | 2024110616540591037953906233733 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:54:05 | 2024110616540591037953906233733 | 403 |    1.674428ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:54:06 | 2024110616540692211000224780533 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:54:06 | 2024110616540692211000224780533 | 403 |    1.404872ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:54:11 | batch update started 
[SYS] 2024/11/06 - 16:54:11 | batch update finished 
[SYS] 2024/11/06 - 16:54:21 | batch update started 
[SYS] 2024/11/06 - 16:54:21 | batch update finished 
[SYS] 2024/11/06 - 16:54:31 | batch update started 
[SYS] 2024/11/06 - 16:54:31 | batch update finished 
[SYS] 2024/11/06 - 16:54:41 | batch update started 
[SYS] 2024/11/06 - 16:54:41 | batch update finished 
[SYS] 2024/11/06 - 16:54:51 | batch update started 
[SYS] 2024/11/06 - 16:54:51 | batch update finished 
[ERR] 2024/11/06 - 16:55:00 | 2024110616550088558084402508925 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:55:00 | 2024110616550088558084402508925 | 403 |   13.962113ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:55:01 | 2024110616550191819069485442380 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:55:01 | 2024110616550191819069485442380 | 403 |    1.432702ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:55:01 | batch update started 
[SYS] 2024/11/06 - 16:55:01 | batch update finished 
[ERR] 2024/11/06 - 16:55:02 | 2024110616550293113393591412891 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:55:02 | 2024110616550293113393591412891 | 403 |    1.578613ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:55:03 | 2024110616550394530305476958939 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:55:03 | 2024110616550394530305476958939 | 403 |    1.125843ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:55:04 | 2024110616550495659081541508999 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:55:04 | 2024110616550495659081541508999 | 403 |    1.522869ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:55:05 | 2024110616550596902246920440313 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:55:05 | 2024110616550596902246920440313 | 403 |    1.227093ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:55:06 | 2024110616550698422256679184667 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:55:06 | 2024110616550698422256679184667 | 403 |    1.770168ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:55:11 | batch update started 
[SYS] 2024/11/06 - 16:55:11 | batch update finished 
[SYS] 2024/11/06 - 16:55:21 | batch update started 
[SYS] 2024/11/06 - 16:55:21 | batch update finished 
[SYS] 2024/11/06 - 16:55:31 | batch update started 
[SYS] 2024/11/06 - 16:55:31 | batch update finished 
[SYS] 2024/11/06 - 16:55:42 | batch update started 
[SYS] 2024/11/06 - 16:55:42 | batch update finished 
[SYS] 2024/11/06 - 16:55:52 | batch update started 
[SYS] 2024/11/06 - 16:55:52 | batch update finished 
[ERR] 2024/11/06 - 16:56:00 | 2024110616560093858633791969608 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:56:00 | 2024110616560093858633791969608 | 403 |    4.444128ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:56:01 | 2024110616560195339944043372494 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:56:01 | 2024110616560195339944043372494 | 403 |    1.240613ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:56:02 | batch update started 
[SYS] 2024/11/06 - 16:56:02 | batch update finished 
[ERR] 2024/11/06 - 16:56:02 | 2024110616560296530573156676727 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:56:02 | 2024110616560296530573156676727 | 403 |     1.08818ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:56:03 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 16:56:03 | 2024110616560372952379392926945 | user 1 has enough quota 499999999489730, trusted and no need to pre-consume 
[ERR] 2024/11/06 - 16:56:03 | 2024110616560397831041432881589 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:56:03 | 2024110616560397831041432881589 | 403 |    1.314922ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:56:04 | 2024110616560498999953945565259 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:56:04 | 2024110616560498999953945565259 | 403 |    1.479028ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:56:06 | 20241106165606574417518346406 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:56:06 | 20241106165606574417518346406 | 403 |    1.686198ms |      172.18.0.7 |    POST /v1/embeddings
[GIN] 2024/11/06 - 16:56:06 | 2024110616560372952379392926945 | 200 |  2.456940427s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 16:56:06 | 2024110616560372952379392926945 | record consume log: userId=1, channelId=4, promptTokens=395, completionTokens=51, modelName=glm-4-plus, tokenName=MyModel, quota=13380, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 16:56:06 | 2024110616560636192638603102959 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 16:56:06 | 2024110616560636192638603102959 | 403 |    3.619924ms |      172.18.0.7 |    POST /v1/chat/completions
[ERR] 2024/11/06 - 16:56:07 | 202411061656072145915863016663 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:56:07 | 202411061656072145915863016663 | 403 |    1.709228ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:56:12 | batch update started 
[SYS] 2024/11/06 - 16:56:12 | batch update finished 
[SYS] 2024/11/06 - 16:56:22 | batch update started 
[SYS] 2024/11/06 - 16:56:22 | batch update finished 
[SYS] 2024/11/06 - 16:56:23 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 16:56:23 | 2024110616562357542470623218155 | user 1 has enough quota 499999999476350, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 16:56:26 | 2024110616562357542470623218155 | 200 |  3.419306157s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 16:56:26 | 2024110616562357542470623218155 | record consume log: userId=1, channelId=1, promptTokens=451, completionTokens=75, modelName=glm-4-plus, tokenName=MyModel, quota=15780, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 16:56:27 | 2024110616562714298545385968991 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 16:56:27 | 2024110616562714298545385968991 | 403 |    1.186698ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 16:56:32 | batch update started 
[SYS] 2024/11/06 - 16:56:32 | batch update finished 
[SYS] 2024/11/06 - 16:56:42 | batch update started 
[SYS] 2024/11/06 - 16:56:42 | batch update finished 
[SYS] 2024/11/06 - 16:56:52 | batch update started 
[SYS] 2024/11/06 - 16:56:52 | batch update finished 
[ERR] 2024/11/06 - 16:57:01 | 20241106165701242870847409505 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:57:01 | 20241106165701242870847409505 | 403 |    4.836585ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:57:02 | 202411061657022364947791732201 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:57:02 | 202411061657022364947791732201 | 403 |    1.675691ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:57:02 | batch update started 
[SYS] 2024/11/06 - 16:57:02 | batch update finished 
[ERR] 2024/11/06 - 16:57:03 | 202411061657033832154150374987 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:57:03 | 202411061657033832154150374987 | 403 |    1.847725ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:57:04 | 202411061657045557808944127757 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:57:04 | 202411061657045557808944127757 | 403 |    1.619611ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:57:05 | 202411061657057011403028710222 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:57:05 | 202411061657057011403028710222 | 403 |    1.494301ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:57:06 | 202411061657068652779620880459 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:57:06 | 202411061657068652779620880459 | 403 |    1.300839ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 16:57:07 | 2024110616570710561626381333294 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 16:57:07 | 2024110616570710561626381333294 | 403 |    1.523497ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 16:57:12 | batch update started 
[SYS] 2024/11/06 - 16:57:12 | batch update finished 
[SYS] 2024/11/06 - 16:57:22 | batch update started 
[SYS] 2024/11/06 - 16:57:22 | batch update finished 
[SYS] 2024/11/06 - 16:57:32 | batch update started 
[SYS] 2024/11/06 - 16:57:32 | batch update finished 
[SYS] 2024/11/06 - 16:57:42 | batch update started 
[SYS] 2024/11/06 - 16:57:42 | batch update finished 
[SYS] 2024/11/06 - 16:57:52 | batch update started 
[SYS] 2024/11/06 - 16:57:52 | batch update finished 
[SYS] 2024/11/06 - 16:58:02 | batch update started 
[SYS] 2024/11/06 - 16:58:02 | batch update finished 
[SYS] 2024/11/06 - 16:58:12 | batch update started 
[SYS] 2024/11/06 - 16:58:12 | batch update finished 
[SYS] 2024/11/06 - 16:58:20 | syncing options from database 
[SYS] 2024/11/06 - 16:58:20 | syncing channels from database 
[SYS] 2024/11/06 - 16:58:20 | channels synced from database 
[SYS] 2024/11/06 - 16:58:22 | batch update started 
[SYS] 2024/11/06 - 16:58:22 | batch update finished 
[SYS] 2024/11/06 - 16:58:32 | batch update started 
[SYS] 2024/11/06 - 16:58:32 | batch update finished 
[SYS] 2024/11/06 - 16:58:42 | batch update started 
[SYS] 2024/11/06 - 16:58:42 | batch update finished 
[SYS] 2024/11/06 - 16:58:52 | batch update started 
[SYS] 2024/11/06 - 16:58:52 | batch update finished 
[ERR] 2024/11/06 - 16:59:00 | 2024110616590013009467302732489 | 该令牌无权使用模型：text-embedding-ada-002 
