[SYS] 2024/10/27 - 06:18:00 | One API v0.6.7 started 
[SYS] 2024/10/27 - 07:29:50 | batch update started 
[SYS] 2024/10/27 - 07:29:50 | batch update finished 
[SYS] 2024/10/27 - 07:30:00 | batch update started 
[SYS] 2024/10/27 - 07:30:00 | batch update finished 
[SYS] 2024/10/27 - 07:30:10 | batch update started 
[SYS] 2024/10/27 - 07:30:10 | batch update finished 
[SYS] 2024/10/27 - 07:30:20 | batch update started 
[SYS] 2024/10/27 - 07:30:20 | batch update finished 
[SYS] 2024/10/27 - 07:30:30 | batch update started 
[SYS] 2024/10/27 - 07:30:30 | batch update finished 
[SYS] 2024/10/27 - 07:30:40 | batch update started 
[SYS] 2024/10/27 - 07:30:40 | batch update finished 
[SYS] 2024/10/27 - 07:30:50 | batch update started 
[SYS] 2024/10/27 - 07:30:50 | batch update finished 
[SYS] 2024/10/27 - 07:31:00 | batch update started 
[SYS] 2024/10/27 - 07:31:00 | batch update finished 
[SYS] 2024/10/27 - 07:31:10 | batch update started 
[SYS] 2024/10/27 - 07:31:10 | batch update finished 
[SYS] 2024/10/27 - 07:31:20 | batch update started 
[SYS] 2024/10/27 - 07:31:20 | batch update finished 
[SYS] 2024/10/27 - 07:31:30 | batch update started 
[SYS] 2024/10/27 - 07:31:30 | batch update finished 
[SYS] 2024/10/27 - 07:31:40 | batch update started 
[SYS] 2024/10/27 - 07:31:40 | batch update finished 
[SYS] 2024/10/27 - 07:31:50 | batch update started 
[SYS] 2024/10/27 - 07:31:50 | batch update finished 
[SYS] 2024/10/27 - 07:32:00 | batch update started 
[SYS] 2024/10/27 - 07:32:00 | batch update finished 
[SYS] 2024/10/27 - 07:32:10 | batch update started 
[SYS] 2024/10/27 - 07:32:10 | batch update finished 
[SYS] 2024/10/27 - 07:32:20 | batch update started 
[SYS] 2024/10/27 - 07:32:20 | batch update finished 
[SYS] 2024/10/27 - 07:32:30 | batch update started 
[SYS] 2024/10/27 - 07:32:30 | batch update finished 
[SYS] 2024/10/27 - 07:32:40 | batch update started 
[SYS] 2024/10/27 - 07:32:40 | batch update finished 
[SYS] 2024/10/27 - 07:32:50 | batch update started 
[SYS] 2024/10/27 - 07:32:50 | batch update finished 
[SYS] 2024/10/27 - 07:33:00 | batch update started 
[SYS] 2024/10/27 - 07:33:00 | batch update finished 
[SYS] 2024/10/27 - 07:33:10 | batch update started 
[SYS] 2024/10/27 - 07:33:10 | batch update finished 
[SYS] 2024/10/27 - 07:33:20 | batch update started 
[SYS] 2024/10/27 - 07:33:20 | batch update finished 
[SYS] 2024/10/27 - 07:33:30 | batch update started 
[SYS] 2024/10/27 - 07:33:30 | batch update finished 
[SYS] 2024/10/27 - 07:33:40 | batch update started 
[SYS] 2024/10/27 - 07:33:40 | batch update finished 
[SYS] 2024/10/27 - 07:33:50 | batch update started 
[SYS] 2024/10/27 - 07:33:50 | batch update finished 
[SYS] 2024/10/27 - 07:34:00 | batch update started 
[SYS] 2024/10/27 - 07:34:00 | batch update finished 
[SYS] 2024/10/27 - 07:34:10 | batch update started 
[SYS] 2024/10/27 - 07:34:10 | batch update finished 
[SYS] 2024/10/27 - 07:34:20 | batch update started 
[SYS] 2024/10/27 - 07:34:20 | batch update finished 
[SYS] 2024/10/27 - 07:34:30 | batch update started 
[SYS] 2024/10/27 - 07:34:30 | batch update finished 
[SYS] 2024/10/27 - 07:34:40 | batch update started 
[SYS] 2024/10/27 - 07:34:40 | batch update finished 
[SYS] 2024/10/27 - 07:34:50 | batch update started 
[SYS] 2024/10/27 - 07:34:50 | batch update finished 
[SYS] 2024/10/27 - 07:35:00 | batch update started 
[SYS] 2024/10/27 - 07:35:00 | batch update finished 
[SYS] 2024/10/27 - 07:35:10 | batch update started 
[SYS] 2024/10/27 - 07:35:10 | batch update finished 
[SYS] 2024/10/27 - 07:35:20 | batch update started 
[SYS] 2024/10/27 - 07:35:20 | batch update finished 
[SYS] 2024/10/27 - 07:35:30 | batch update started 
[SYS] 2024/10/27 - 07:35:30 | batch update finished 
[SYS] 2024/10/27 - 07:35:40 | batch update started 
[SYS] 2024/10/27 - 07:35:40 | batch update finished 
[SYS] 2024/10/27 - 07:35:50 | batch update started 
[SYS] 2024/10/27 - 07:35:50 | batch update finished 
[SYS] 2024/10/27 - 07:36:00 | batch update started 
[SYS] 2024/10/27 - 07:36:00 | batch update finished 
[SYS] 2024/10/27 - 07:36:10 | batch update started 
[SYS] 2024/10/27 - 07:36:10 | batch update finished 
[SYS] 2024/10/27 - 07:36:20 | batch update started 
[SYS] 2024/10/27 - 07:36:20 | batch update finished 
[SYS] 2024/10/27 - 07:36:30 | batch update started 
[SYS] 2024/10/27 - 07:36:30 | batch update finished 
[SYS] 2024/10/27 - 07:36:40 | batch update started 
[SYS] 2024/10/27 - 07:36:40 | batch update finished 
[SYS] 2024/10/27 - 07:36:50 | batch update started 
[SYS] 2024/10/27 - 07:36:50 | batch update finished 
[SYS] 2024/10/27 - 07:37:00 | batch update started 
[SYS] 2024/10/27 - 07:37:00 | batch update finished 
[SYS] 2024/10/27 - 07:37:10 | batch update started 
[SYS] 2024/10/27 - 07:37:10 | batch update finished 
[SYS] 2024/10/27 - 07:37:20 | batch update started 
[SYS] 2024/10/27 - 07:37:20 | batch update finished 
[SYS] 2024/10/27 - 07:37:30 | batch update started 
[SYS] 2024/10/27 - 07:37:30 | batch update finished 
[SYS] 2024/10/27 - 07:37:40 | batch update started 
[SYS] 2024/10/27 - 07:37:40 | batch update finished 
[SYS] 2024/10/27 - 07:37:50 | batch update started 
[SYS] 2024/10/27 - 07:37:50 | batch update finished 
[SYS] 2024/10/27 - 07:38:00 | batch update started 
[SYS] 2024/10/27 - 07:38:00 | batch update finished 
[SYS] 2024/10/27 - 07:38:07 | syncing channels from database 
[SYS] 2024/10/27 - 07:38:07 | syncing options from database 
[SYS] 2024/10/27 - 07:38:07 | channels synced from database 
[SYS] 2024/10/27 - 07:38:10 | batch update started 
[SYS] 2024/10/27 - 07:38:10 | batch update finished 
[SYS] 2024/10/27 - 07:38:21 | batch update started 
[SYS] 2024/10/27 - 07:38:21 | batch update finished 
[SYS] 2024/10/27 - 07:38:31 | batch update started 
[SYS] 2024/10/27 - 07:38:31 | batch update finished 
[SYS] 2024/10/27 - 07:38:41 | batch update started 
[SYS] 2024/10/27 - 07:38:41 | batch update finished 
[SYS] 2024/10/27 - 07:38:51 | batch update started 
[SYS] 2024/10/27 - 07:38:51 | batch update finished 
[SYS] 2024/10/27 - 07:39:01 | batch update started 
[SYS] 2024/10/27 - 07:39:01 | batch update finished 
[SYS] 2024/10/27 - 07:39:11 | batch update started 
[SYS] 2024/10/27 - 07:39:11 | batch update finished 
[SYS] 2024/10/27 - 07:39:21 | batch update started 
[SYS] 2024/10/27 - 07:39:21 | batch update finished 
[SYS] 2024/10/27 - 07:39:31 | batch update started 
[SYS] 2024/10/27 - 07:39:31 | batch update finished 
[SYS] 2024/10/27 - 07:39:41 | batch update started 
[SYS] 2024/10/27 - 07:39:41 | batch update finished 
[SYS] 2024/10/27 - 07:39:51 | batch update started 
[SYS] 2024/10/27 - 07:39:51 | batch update finished 
[SYS] 2024/10/27 - 07:40:01 | batch update started 
[SYS] 2024/10/27 - 07:40:01 | batch update finished 
[SYS] 2024/10/27 - 07:40:11 | batch update started 
[SYS] 2024/10/27 - 07:40:11 | batch update finished 
[SYS] 2024/10/27 - 07:40:21 | batch update started 
[SYS] 2024/10/27 - 07:40:21 | batch update finished 
[SYS] 2024/10/27 - 07:40:31 | batch update started 
[SYS] 2024/10/27 - 07:40:31 | batch update finished 
[SYS] 2024/10/27 - 07:40:41 | batch update started 
[SYS] 2024/10/27 - 07:40:41 | batch update finished 
[SYS] 2024/10/27 - 07:40:51 | batch update started 
[SYS] 2024/10/27 - 07:40:51 | batch update finished 
[SYS] 2024/10/27 - 07:41:01 | batch update started 
[SYS] 2024/10/27 - 07:41:01 | batch update finished 
[SYS] 2024/10/27 - 07:41:11 | batch update started 
[SYS] 2024/10/27 - 07:41:11 | batch update finished 
[SYS] 2024/10/27 - 07:41:21 | batch update started 
[SYS] 2024/10/27 - 07:41:21 | batch update finished 
[SYS] 2024/10/27 - 07:41:31 | batch update started 
[SYS] 2024/10/27 - 07:41:31 | batch update finished 
[SYS] 2024/10/27 - 07:41:41 | batch update started 
[SYS] 2024/10/27 - 07:41:41 | batch update finished 
[SYS] 2024/10/27 - 07:41:51 | batch update started 
[SYS] 2024/10/27 - 07:41:51 | batch update finished 
[SYS] 2024/10/27 - 07:42:01 | batch update started 
[SYS] 2024/10/27 - 07:42:01 | batch update finished 
[SYS] 2024/10/27 - 07:42:11 | batch update started 
[SYS] 2024/10/27 - 07:42:11 | batch update finished 
[SYS] 2024/10/27 - 07:42:21 | batch update started 
[SYS] 2024/10/27 - 07:42:21 | batch update finished 
[SYS] 2024/10/27 - 07:42:31 | batch update started 
[SYS] 2024/10/27 - 07:42:31 | batch update finished 
[SYS] 2024/10/27 - 07:42:41 | batch update started 
[SYS] 2024/10/27 - 07:42:41 | batch update finished 
[SYS] 2024/10/27 - 07:42:51 | batch update started 
[SYS] 2024/10/27 - 07:42:51 | batch update finished 
[SYS] 2024/10/27 - 07:43:01 | batch update started 
[SYS] 2024/10/27 - 07:43:01 | batch update finished 
[SYS] 2024/10/27 - 07:43:11 | batch update started 
[SYS] 2024/10/27 - 07:43:11 | batch update finished 
[SYS] 2024/10/27 - 07:43:21 | batch update started 
[SYS] 2024/10/27 - 07:43:21 | batch update finished 
[SYS] 2024/10/27 - 07:43:31 | batch update started 
[SYS] 2024/10/27 - 07:43:31 | batch update finished 
[SYS] 2024/10/27 - 07:43:41 | batch update started 
[SYS] 2024/10/27 - 07:43:41 | batch update finished 
[SYS] 2024/10/27 - 07:43:51 | batch update started 
[SYS] 2024/10/27 - 07:43:51 | batch update finished 
[SYS] 2024/10/27 - 07:44:01 | batch update started 
[SYS] 2024/10/27 - 07:44:01 | batch update finished 
[SYS] 2024/10/27 - 07:44:11 | batch update started 
[SYS] 2024/10/27 - 07:44:11 | batch update finished 
[SYS] 2024/10/27 - 07:44:21 | batch update started 
[SYS] 2024/10/27 - 07:44:21 | batch update finished 
[SYS] 2024/10/27 - 07:44:31 | batch update started 
[SYS] 2024/10/27 - 07:44:31 | batch update finished 
[SYS] 2024/10/27 - 07:44:41 | batch update started 
[SYS] 2024/10/27 - 07:44:41 | batch update finished 
[SYS] 2024/10/27 - 07:44:51 | batch update started 
[SYS] 2024/10/27 - 07:44:51 | batch update finished 
[SYS] 2024/10/27 - 07:45:01 | batch update started 
[SYS] 2024/10/27 - 07:45:01 | batch update finished 
[SYS] 2024/10/27 - 07:45:11 | batch update started 
[SYS] 2024/10/27 - 07:45:11 | batch update finished 
[SYS] 2024/10/27 - 07:45:21 | batch update started 
[SYS] 2024/10/27 - 07:45:21 | batch update finished 
[SYS] 2024/10/27 - 07:45:31 | batch update started 
[SYS] 2024/10/27 - 07:45:31 | batch update finished 
[SYS] 2024/10/27 - 07:45:41 | batch update started 
[SYS] 2024/10/27 - 07:45:41 | batch update finished 
[SYS] 2024/10/27 - 07:45:51 | batch update started 
[SYS] 2024/10/27 - 07:45:51 | batch update finished 
[SYS] 2024/10/27 - 07:46:01 | batch update started 
[SYS] 2024/10/27 - 07:46:01 | batch update finished 
[SYS] 2024/10/27 - 07:46:11 | batch update started 
[SYS] 2024/10/27 - 07:46:11 | batch update finished 
[SYS] 2024/10/27 - 07:46:21 | batch update started 
[SYS] 2024/10/27 - 07:46:21 | batch update finished 
[SYS] 2024/10/27 - 07:46:31 | batch update started 
[SYS] 2024/10/27 - 07:46:31 | batch update finished 
[SYS] 2024/10/27 - 07:46:41 | batch update started 
[SYS] 2024/10/27 - 07:46:41 | batch update finished 
[SYS] 2024/10/27 - 07:46:51 | batch update started 
[SYS] 2024/10/27 - 07:46:51 | batch update finished 
[SYS] 2024/10/27 - 07:47:01 | batch update started 
[SYS] 2024/10/27 - 07:47:01 | batch update finished 
[SYS] 2024/10/27 - 07:47:11 | batch update started 
[SYS] 2024/10/27 - 07:47:11 | batch update finished 
[SYS] 2024/10/27 - 07:47:21 | batch update started 
[SYS] 2024/10/27 - 07:47:21 | batch update finished 
[SYS] 2024/10/27 - 07:47:31 | batch update started 
[SYS] 2024/10/27 - 07:47:31 | batch update finished 
[SYS] 2024/10/27 - 07:47:41 | batch update started 
[SYS] 2024/10/27 - 07:47:41 | batch update finished 
[SYS] 2024/10/27 - 07:47:51 | batch update started 
[SYS] 2024/10/27 - 07:47:51 | batch update finished 
[SYS] 2024/10/27 - 07:48:01 | batch update started 
[SYS] 2024/10/27 - 07:48:01 | batch update finished 
[SYS] 2024/10/27 - 07:48:07 | syncing channels from database 
[SYS] 2024/10/27 - 07:48:07 | syncing options from database 
[SYS] 2024/10/27 - 07:48:07 | channels synced from database 
[SYS] 2024/10/27 - 07:48:11 | batch update started 
[SYS] 2024/10/27 - 07:48:11 | batch update finished 
[SYS] 2024/10/27 - 07:48:21 | batch update started 
[SYS] 2024/10/27 - 07:48:21 | batch update finished 
[SYS] 2024/10/27 - 07:48:31 | batch update started 
[SYS] 2024/10/27 - 07:48:31 | batch update finished 
[SYS] 2024/10/27 - 07:48:41 | batch update started 
[SYS] 2024/10/27 - 07:48:41 | batch update finished 
[SYS] 2024/10/27 - 07:48:51 | batch update started 
[SYS] 2024/10/27 - 07:48:51 | batch update finished 
[SYS] 2024/10/27 - 07:49:01 | batch update started 
[SYS] 2024/10/27 - 07:49:01 | batch update finished 
[SYS] 2024/10/27 - 07:49:11 | batch update started 
[SYS] 2024/10/27 - 07:49:11 | batch update finished 
[SYS] 2024/10/27 - 07:49:21 | batch update started 
[SYS] 2024/10/27 - 07:49:21 | batch update finished 
[SYS] 2024/10/27 - 07:49:31 | batch update started 
[SYS] 2024/10/27 - 07:49:31 | batch update finished 
[SYS] 2024/10/27 - 07:49:41 | batch update started 
[SYS] 2024/10/27 - 07:49:41 | batch update finished 
[SYS] 2024/10/27 - 07:49:51 | batch update started 
[SYS] 2024/10/27 - 07:49:51 | batch update finished 
[SYS] 2024/10/27 - 07:50:01 | batch update started 
[SYS] 2024/10/27 - 07:50:01 | batch update finished 
[SYS] 2024/10/27 - 07:50:11 | batch update started 
[SYS] 2024/10/27 - 07:50:11 | batch update finished 
[SYS] 2024/10/27 - 07:50:21 | batch update started 
[SYS] 2024/10/27 - 07:50:21 | batch update finished 
[SYS] 2024/10/27 - 07:50:31 | batch update started 
[SYS] 2024/10/27 - 07:50:31 | batch update finished 
[SYS] 2024/10/27 - 07:50:41 | batch update started 
[SYS] 2024/10/27 - 07:50:41 | batch update finished 
[SYS] 2024/10/27 - 07:50:51 | batch update started 
[SYS] 2024/10/27 - 07:50:51 | batch update finished 
[SYS] 2024/10/27 - 07:51:01 | batch update started 
[SYS] 2024/10/27 - 07:51:01 | batch update finished 
[SYS] 2024/10/27 - 07:51:11 | batch update started 
[SYS] 2024/10/27 - 07:51:11 | batch update finished 
[SYS] 2024/10/27 - 07:51:21 | batch update started 
[SYS] 2024/10/27 - 07:51:21 | batch update finished 
[SYS] 2024/10/27 - 07:51:31 | batch update started 
[SYS] 2024/10/27 - 07:51:31 | batch update finished 
[SYS] 2024/10/27 - 07:51:41 | batch update started 
[SYS] 2024/10/27 - 07:51:41 | batch update finished 
[SYS] 2024/10/27 - 07:51:51 | batch update started 
[SYS] 2024/10/27 - 07:51:51 | batch update finished 
[SYS] 2024/10/27 - 07:52:01 | batch update started 
[SYS] 2024/10/27 - 07:52:01 | batch update finished 
[SYS] 2024/10/27 - 07:52:11 | batch update started 
[SYS] 2024/10/27 - 07:52:11 | batch update finished 
[SYS] 2024/10/27 - 07:52:21 | batch update started 
[SYS] 2024/10/27 - 07:52:21 | batch update finished 
[SYS] 2024/10/27 - 07:52:31 | batch update started 
[SYS] 2024/10/27 - 07:52:31 | batch update finished 
[SYS] 2024/10/27 - 07:52:41 | batch update started 
[SYS] 2024/10/27 - 07:52:41 | batch update finished 
[SYS] 2024/10/27 - 07:52:51 | batch update started 
[SYS] 2024/10/27 - 07:52:51 | batch update finished 
[SYS] 2024/10/27 - 07:53:01 | batch update started 
[SYS] 2024/10/27 - 07:53:01 | batch update finished 
[SYS] 2024/10/27 - 07:53:11 | batch update started 
[SYS] 2024/10/27 - 07:53:11 | batch update finished 
[SYS] 2024/10/27 - 07:53:21 | batch update started 
[SYS] 2024/10/27 - 07:53:21 | batch update finished 
[SYS] 2024/10/27 - 07:53:31 | batch update started 
[SYS] 2024/10/27 - 07:53:31 | batch update finished 
[SYS] 2024/10/27 - 07:53:41 | batch update started 
[SYS] 2024/10/27 - 07:53:41 | batch update finished 
[SYS] 2024/10/27 - 07:53:51 | batch update started 
[SYS] 2024/10/27 - 07:53:51 | batch update finished 
[SYS] 2024/10/27 - 07:54:01 | batch update started 
[SYS] 2024/10/27 - 07:54:01 | batch update finished 
[SYS] 2024/10/27 - 07:54:11 | batch update started 
[SYS] 2024/10/27 - 07:54:11 | batch update finished 
[SYS] 2024/10/27 - 07:54:21 | batch update started 
[SYS] 2024/10/27 - 07:54:21 | batch update finished 
[SYS] 2024/10/27 - 07:54:31 | batch update started 
[SYS] 2024/10/27 - 07:54:31 | batch update finished 
[SYS] 2024/10/27 - 07:54:41 | batch update started 
[SYS] 2024/10/27 - 07:54:41 | batch update finished 
[SYS] 2024/10/27 - 07:54:51 | batch update started 
[SYS] 2024/10/27 - 07:54:51 | batch update finished 
[SYS] 2024/10/27 - 07:55:01 | batch update started 
[SYS] 2024/10/27 - 07:55:01 | batch update finished 
[SYS] 2024/10/27 - 07:55:11 | batch update started 
[SYS] 2024/10/27 - 07:55:11 | batch update finished 
[SYS] 2024/10/27 - 07:55:21 | batch update started 
[SYS] 2024/10/27 - 07:55:21 | batch update finished 
[SYS] 2024/10/27 - 07:55:31 | batch update started 
[SYS] 2024/10/27 - 07:55:31 | batch update finished 
[SYS] 2024/10/27 - 07:55:41 | batch update started 
[SYS] 2024/10/27 - 07:55:41 | batch update finished 
[SYS] 2024/10/27 - 07:55:51 | batch update started 
[SYS] 2024/10/27 - 07:55:51 | batch update finished 
[SYS] 2024/10/27 - 07:56:01 | batch update started 
[SYS] 2024/10/27 - 07:56:01 | batch update finished 
[SYS] 2024/10/27 - 07:56:11 | batch update started 
[SYS] 2024/10/27 - 07:56:11 | batch update finished 
[SYS] 2024/10/27 - 07:56:21 | batch update started 
[SYS] 2024/10/27 - 07:56:21 | batch update finished 
[SYS] 2024/10/27 - 07:56:31 | batch update started 
[SYS] 2024/10/27 - 07:56:31 | batch update finished 
[SYS] 2024/10/27 - 07:56:41 | batch update started 
[SYS] 2024/10/27 - 07:56:41 | batch update finished 
[SYS] 2024/10/27 - 07:56:51 | batch update started 
[SYS] 2024/10/27 - 07:56:51 | batch update finished 
[SYS] 2024/10/27 - 07:57:01 | batch update started 
[SYS] 2024/10/27 - 07:57:01 | batch update finished 
[SYS] 2024/10/27 - 07:57:11 | batch update started 
[SYS] 2024/10/27 - 07:57:11 | batch update finished 
[SYS] 2024/10/27 - 07:57:21 | batch update started 
[SYS] 2024/10/27 - 07:57:21 | batch update finished 
[SYS] 2024/10/27 - 07:57:31 | batch update started 
[SYS] 2024/10/27 - 07:57:31 | batch update finished 
[SYS] 2024/10/27 - 07:57:41 | batch update started 
[SYS] 2024/10/27 - 07:57:41 | batch update finished 
[SYS] 2024/10/27 - 07:57:51 | batch update started 
[SYS] 2024/10/27 - 07:57:51 | batch update finished 
[SYS] 2024/10/27 - 07:58:01 | batch update started 
[SYS] 2024/10/27 - 07:58:01 | batch update finished 
[SYS] 2024/10/27 - 07:58:07 | syncing channels from database 
[SYS] 2024/10/27 - 07:58:07 | syncing options from database 
[SYS] 2024/10/27 - 07:58:07 | channels synced from database 
[SYS] 2024/10/27 - 07:58:11 | batch update started 
[SYS] 2024/10/27 - 07:58:11 | batch update finished 
[SYS] 2024/10/27 - 07:58:22 | batch update started 
[SYS] 2024/10/27 - 07:58:22 | batch update finished 
[SYS] 2024/10/27 - 07:58:32 | batch update started 
[SYS] 2024/10/27 - 07:58:32 | batch update finished 
[SYS] 2024/10/27 - 07:58:42 | batch update started 
[SYS] 2024/10/27 - 07:58:42 | batch update finished 
[SYS] 2024/10/27 - 07:58:52 | batch update started 
[SYS] 2024/10/27 - 07:58:52 | batch update finished 
[SYS] 2024/10/27 - 07:59:02 | batch update started 
[SYS] 2024/10/27 - 07:59:02 | batch update finished 
[SYS] 2024/10/27 - 07:59:12 | batch update started 
[SYS] 2024/10/27 - 07:59:12 | batch update finished 
[SYS] 2024/10/27 - 07:59:22 | batch update started 
[SYS] 2024/10/27 - 07:59:22 | batch update finished 
[SYS] 2024/10/27 - 07:59:32 | batch update started 
[SYS] 2024/10/27 - 07:59:32 | batch update finished 
[SYS] 2024/10/27 - 07:59:42 | batch update started 
[SYS] 2024/10/27 - 07:59:42 | batch update finished 
[SYS] 2024/10/27 - 07:59:52 | batch update started 
[SYS] 2024/10/27 - 07:59:52 | batch update finished 
[SYS] 2024/10/27 - 08:00:02 | batch update started 
[SYS] 2024/10/27 - 08:00:02 | batch update finished 
[SYS] 2024/10/27 - 08:00:12 | batch update started 
[SYS] 2024/10/27 - 08:00:12 | batch update finished 
[SYS] 2024/10/27 - 08:00:22 | batch update started 
[SYS] 2024/10/27 - 08:00:22 | batch update finished 
[SYS] 2024/10/27 - 08:00:32 | batch update started 
[SYS] 2024/10/27 - 08:00:32 | batch update finished 
[SYS] 2024/10/27 - 08:00:42 | batch update started 
[SYS] 2024/10/27 - 08:00:42 | batch update finished 
[SYS] 2024/10/27 - 08:00:52 | batch update started 
[SYS] 2024/10/27 - 08:00:52 | batch update finished 
[SYS] 2024/10/27 - 08:01:02 | batch update started 
[SYS] 2024/10/27 - 08:01:02 | batch update finished 
[SYS] 2024/10/27 - 08:01:12 | batch update started 
[SYS] 2024/10/27 - 08:01:12 | batch update finished 
[SYS] 2024/10/27 - 08:01:22 | batch update started 
[SYS] 2024/10/27 - 08:01:22 | batch update finished 
[SYS] 2024/10/27 - 08:01:32 | batch update started 
[SYS] 2024/10/27 - 08:01:32 | batch update finished 
[SYS] 2024/10/27 - 08:01:42 | batch update started 
[SYS] 2024/10/27 - 08:01:42 | batch update finished 
[SYS] 2024/10/27 - 08:01:52 | batch update started 
[SYS] 2024/10/27 - 08:01:52 | batch update finished 
[SYS] 2024/10/27 - 08:02:02 | batch update started 
[SYS] 2024/10/27 - 08:02:02 | batch update finished 
[SYS] 2024/10/27 - 08:02:12 | batch update started 
[SYS] 2024/10/27 - 08:02:12 | batch update finished 
[SYS] 2024/10/27 - 08:02:22 | batch update started 
[SYS] 2024/10/27 - 08:02:22 | batch update finished 
[SYS] 2024/10/27 - 08:02:32 | batch update started 
[SYS] 2024/10/27 - 08:02:32 | batch update finished 
[SYS] 2024/10/27 - 08:02:42 | batch update started 
[SYS] 2024/10/27 - 08:02:42 | batch update finished 
[SYS] 2024/10/27 - 08:02:52 | batch update started 
[SYS] 2024/10/27 - 08:02:52 | batch update finished 
[SYS] 2024/10/27 - 08:03:02 | batch update started 
[SYS] 2024/10/27 - 08:03:02 | batch update finished 
[SYS] 2024/10/27 - 08:03:12 | batch update started 
[SYS] 2024/10/27 - 08:03:12 | batch update finished 
[SYS] 2024/10/27 - 08:03:22 | batch update started 
[SYS] 2024/10/27 - 08:03:22 | batch update finished 
[SYS] 2024/10/27 - 08:03:32 | batch update started 
[SYS] 2024/10/27 - 08:03:32 | batch update finished 
[SYS] 2024/10/27 - 08:03:42 | batch update started 
[SYS] 2024/10/27 - 08:03:42 | batch update finished 
[SYS] 2024/10/27 - 08:03:52 | batch update started 
[SYS] 2024/10/27 - 08:03:52 | batch update finished 
[SYS] 2024/10/27 - 08:04:02 | batch update started 
[SYS] 2024/10/27 - 08:04:02 | batch update finished 
[SYS] 2024/10/27 - 08:04:12 | batch update started 
[SYS] 2024/10/27 - 08:04:12 | batch update finished 
[SYS] 2024/10/27 - 08:04:22 | batch update started 
[SYS] 2024/10/27 - 08:04:22 | batch update finished 
[SYS] 2024/10/27 - 08:04:32 | batch update started 
[SYS] 2024/10/27 - 08:04:32 | batch update finished 
[SYS] 2024/10/27 - 08:04:42 | batch update started 
[SYS] 2024/10/27 - 08:04:42 | batch update finished 
[SYS] 2024/10/27 - 08:04:52 | batch update started 
[SYS] 2024/10/27 - 08:04:52 | batch update finished 
[SYS] 2024/10/27 - 08:05:02 | batch update started 
[SYS] 2024/10/27 - 08:05:02 | batch update finished 
[SYS] 2024/10/27 - 08:05:12 | batch update started 
[SYS] 2024/10/27 - 08:05:12 | batch update finished 
[SYS] 2024/10/27 - 08:05:22 | batch update started 
[SYS] 2024/10/27 - 08:05:22 | batch update finished 
[SYS] 2024/10/27 - 08:05:32 | batch update started 
[SYS] 2024/10/27 - 08:05:32 | batch update finished 
[SYS] 2024/10/27 - 08:05:42 | batch update started 
[SYS] 2024/10/27 - 08:05:42 | batch update finished 
[SYS] 2024/10/27 - 08:05:52 | batch update started 
[SYS] 2024/10/27 - 08:05:52 | batch update finished 
[SYS] 2024/10/27 - 08:06:02 | batch update started 
[SYS] 2024/10/27 - 08:06:02 | batch update finished 
[SYS] 2024/10/27 - 08:06:12 | batch update started 
[SYS] 2024/10/27 - 08:06:12 | batch update finished 
[SYS] 2024/10/27 - 08:06:22 | batch update started 
[SYS] 2024/10/27 - 08:06:22 | batch update finished 
[SYS] 2024/10/27 - 08:06:32 | batch update started 
[SYS] 2024/10/27 - 08:06:32 | batch update finished 
[SYS] 2024/10/27 - 08:06:42 | batch update started 
[SYS] 2024/10/27 - 08:06:42 | batch update finished 
[SYS] 2024/10/27 - 08:06:52 | batch update started 
[SYS] 2024/10/27 - 08:06:52 | batch update finished 
[SYS] 2024/10/27 - 08:07:02 | batch update started 
[SYS] 2024/10/27 - 08:07:02 | batch update finished 
[SYS] 2024/10/27 - 08:07:12 | batch update started 
[SYS] 2024/10/27 - 08:07:12 | batch update finished 
[SYS] 2024/10/27 - 08:07:22 | batch update started 
[SYS] 2024/10/27 - 08:07:22 | batch update finished 
[SYS] 2024/10/27 - 08:07:32 | batch update started 
[SYS] 2024/10/27 - 08:07:32 | batch update finished 
[SYS] 2024/10/27 - 08:07:42 | batch update started 
[SYS] 2024/10/27 - 08:07:42 | batch update finished 
[SYS] 2024/10/27 - 08:07:52 | batch update started 
[SYS] 2024/10/27 - 08:07:52 | batch update finished 
[SYS] 2024/10/27 - 08:08:02 | batch update started 
[SYS] 2024/10/27 - 08:08:02 | batch update finished 
[SYS] 2024/10/27 - 08:08:07 | syncing channels from database 
[SYS] 2024/10/27 - 08:08:07 | syncing options from database 
[SYS] 2024/10/27 - 08:08:07 | channels synced from database 
[SYS] 2024/10/27 - 08:08:12 | batch update started 
[SYS] 2024/10/27 - 08:08:12 | batch update finished 
[SYS] 2024/10/27 - 08:08:22 | batch update started 
[SYS] 2024/10/27 - 08:08:22 | batch update finished 
[SYS] 2024/10/27 - 08:08:32 | batch update started 
[SYS] 2024/10/27 - 08:08:32 | batch update finished 
[SYS] 2024/10/27 - 08:08:42 | batch update started 
[SYS] 2024/10/27 - 08:08:42 | batch update finished 
[SYS] 2024/10/27 - 08:08:52 | batch update started 
[SYS] 2024/10/27 - 08:08:52 | batch update finished 
[SYS] 2024/10/27 - 08:09:02 | batch update started 
[SYS] 2024/10/27 - 08:09:02 | batch update finished 
[SYS] 2024/10/27 - 08:09:12 | batch update started 
[SYS] 2024/10/27 - 08:09:12 | batch update finished 
[SYS] 2024/10/27 - 08:09:22 | batch update started 
[SYS] 2024/10/27 - 08:09:22 | batch update finished 
[SYS] 2024/10/27 - 08:09:32 | batch update started 
