[SYS] 2024/10/24 - 05:39:09 | One API v0.6.7 started 
[SYS] 2024/10/24 - 11:48:34 | batch update started 
[SYS] 2024/10/24 - 11:48:34 | batch update finished 
[SYS] 2024/10/24 - 11:48:44 | batch update started 
[SYS] 2024/10/24 - 11:48:44 | batch update finished 
[SYS] 2024/10/24 - 11:48:54 | batch update started 
[SYS] 2024/10/24 - 11:48:54 | batch update finished 
[SYS] 2024/10/24 - 11:49:04 | batch update started 
[SYS] 2024/10/24 - 11:49:04 | batch update finished 
[SYS] 2024/10/24 - 11:49:14 | batch update started 
[SYS] 2024/10/24 - 11:49:14 | batch update finished 
[SYS] 2024/10/24 - 11:49:24 | batch update started 
[SYS] 2024/10/24 - 11:49:24 | batch update finished 
[SYS] 2024/10/24 - 11:49:34 | batch update started 
[SYS] 2024/10/24 - 11:49:34 | batch update finished 
[SYS] 2024/10/24 - 11:49:44 | batch update started 
[SYS] 2024/10/24 - 11:49:44 | batch update finished 
[SYS] 2024/10/24 - 11:49:54 | batch update started 
[SYS] 2024/10/24 - 11:49:54 | batch update finished 
[SYS] 2024/10/24 - 11:50:04 | batch update started 
[SYS] 2024/10/24 - 11:50:04 | batch update finished 
[SYS] 2024/10/24 - 11:50:14 | batch update started 
[SYS] 2024/10/24 - 11:50:14 | batch update finished 
[SYS] 2024/10/24 - 11:50:24 | batch update started 
[SYS] 2024/10/24 - 11:50:24 | batch update finished 
[SYS] 2024/10/24 - 11:50:34 | batch update started 
[SYS] 2024/10/24 - 11:50:34 | batch update finished 
[SYS] 2024/10/24 - 11:50:44 | batch update started 
[SYS] 2024/10/24 - 11:50:44 | batch update finished 
[SYS] 2024/10/24 - 11:50:54 | batch update started 
[SYS] 2024/10/24 - 11:50:54 | batch update finished 
[SYS] 2024/10/24 - 11:51:04 | batch update started 
[SYS] 2024/10/24 - 11:51:04 | batch update finished 
[SYS] 2024/10/24 - 11:51:14 | batch update started 
[SYS] 2024/10/24 - 11:51:14 | batch update finished 
[SYS] 2024/10/24 - 11:51:24 | batch update started 
[SYS] 2024/10/24 - 11:51:24 | batch update finished 
[SYS] 2024/10/24 - 11:51:34 | batch update started 
[SYS] 2024/10/24 - 11:51:34 | batch update finished 
[SYS] 2024/10/24 - 11:51:44 | batch update started 
[SYS] 2024/10/24 - 11:51:44 | batch update finished 
[SYS] 2024/10/24 - 11:51:54 | batch update started 
[SYS] 2024/10/24 - 11:51:54 | batch update finished 
[SYS] 2024/10/24 - 11:52:04 | batch update started 
[SYS] 2024/10/24 - 11:52:04 | batch update finished 
[SYS] 2024/10/24 - 11:52:14 | batch update started 
[SYS] 2024/10/24 - 11:52:14 | batch update finished 
[SYS] 2024/10/24 - 11:52:24 | batch update started 
[SYS] 2024/10/24 - 11:52:24 | batch update finished 
[SYS] 2024/10/24 - 11:52:34 | batch update started 
[SYS] 2024/10/24 - 11:52:34 | batch update finished 
[SYS] 2024/10/24 - 11:52:44 | batch update started 
[SYS] 2024/10/24 - 11:52:44 | batch update finished 
[SYS] 2024/10/24 - 11:52:54 | batch update started 
[SYS] 2024/10/24 - 11:52:54 | batch update finished 
[SYS] 2024/10/24 - 11:53:04 | batch update started 
[SYS] 2024/10/24 - 11:53:04 | batch update finished 
[SYS] 2024/10/24 - 11:53:14 | batch update started 
[SYS] 2024/10/24 - 11:53:14 | batch update finished 
[SYS] 2024/10/24 - 11:53:24 | batch update started 
[SYS] 2024/10/24 - 11:53:24 | batch update finished 
[SYS] 2024/10/24 - 11:53:34 | batch update started 
[SYS] 2024/10/24 - 11:53:34 | batch update finished 
[SYS] 2024/10/24 - 11:53:44 | batch update started 
[SYS] 2024/10/24 - 11:53:44 | batch update finished 
[SYS] 2024/10/24 - 11:53:52 | syncing options from database 
[SYS] 2024/10/24 - 11:53:52 | syncing channels from database 
[SYS] 2024/10/24 - 11:53:52 | channels synced from database 
[SYS] 2024/10/24 - 11:53:54 | batch update started 
[SYS] 2024/10/24 - 11:53:54 | batch update finished 
[SYS] 2024/10/24 - 11:54:04 | batch update started 
[SYS] 2024/10/24 - 11:54:04 | batch update finished 
[SYS] 2024/10/24 - 11:54:14 | batch update started 
[SYS] 2024/10/24 - 11:54:14 | batch update finished 
[SYS] 2024/10/24 - 11:54:24 | batch update started 
[SYS] 2024/10/24 - 11:54:24 | batch update finished 
[SYS] 2024/10/24 - 11:54:34 | batch update started 
[SYS] 2024/10/24 - 11:54:34 | batch update finished 
[SYS] 2024/10/24 - 11:54:44 | batch update started 
[SYS] 2024/10/24 - 11:54:44 | batch update finished 
[SYS] 2024/10/24 - 11:54:54 | batch update started 
[SYS] 2024/10/24 - 11:54:54 | batch update finished 
[SYS] 2024/10/24 - 11:55:04 | batch update started 
[SYS] 2024/10/24 - 11:55:04 | batch update finished 
[SYS] 2024/10/24 - 11:55:14 | batch update started 
[SYS] 2024/10/24 - 11:55:14 | batch update finished 
[SYS] 2024/10/24 - 11:55:24 | batch update started 
[SYS] 2024/10/24 - 11:55:24 | batch update finished 
[SYS] 2024/10/24 - 11:55:34 | batch update started 
[SYS] 2024/10/24 - 11:55:34 | batch update finished 
[SYS] 2024/10/24 - 11:55:44 | batch update started 
[SYS] 2024/10/24 - 11:55:44 | batch update finished 
[SYS] 2024/10/24 - 11:55:54 | batch update started 
[SYS] 2024/10/24 - 11:55:54 | batch update finished 
[SYS] 2024/10/24 - 11:56:04 | batch update started 
[SYS] 2024/10/24 - 11:56:04 | batch update finished 
[SYS] 2024/10/24 - 11:56:14 | batch update started 
[SYS] 2024/10/24 - 11:56:14 | batch update finished 
[SYS] 2024/10/24 - 11:56:24 | batch update started 
[SYS] 2024/10/24 - 11:56:24 | batch update finished 
[SYS] 2024/10/24 - 11:56:34 | batch update started 
[SYS] 2024/10/24 - 11:56:34 | batch update finished 
[SYS] 2024/10/24 - 11:56:44 | batch update started 
[SYS] 2024/10/24 - 11:56:44 | batch update finished 
[SYS] 2024/10/24 - 11:56:54 | batch update started 
[SYS] 2024/10/24 - 11:56:54 | batch update finished 
[SYS] 2024/10/24 - 11:57:04 | batch update started 
[SYS] 2024/10/24 - 11:57:04 | batch update finished 
[SYS] 2024/10/24 - 11:57:14 | batch update started 
[SYS] 2024/10/24 - 11:57:14 | batch update finished 
[SYS] 2024/10/24 - 11:57:24 | batch update started 
[SYS] 2024/10/24 - 11:57:24 | batch update finished 
[SYS] 2024/10/24 - 11:57:34 | batch update started 
[SYS] 2024/10/24 - 11:57:34 | batch update finished 
[SYS] 2024/10/24 - 11:57:44 | batch update started 
[SYS] 2024/10/24 - 11:57:44 | batch update finished 
[SYS] 2024/10/24 - 11:57:54 | batch update started 
[SYS] 2024/10/24 - 11:57:54 | batch update finished 
[SYS] 2024/10/24 - 11:58:04 | batch update started 
[SYS] 2024/10/24 - 11:58:04 | batch update finished 
[SYS] 2024/10/24 - 11:58:14 | batch update started 
[SYS] 2024/10/24 - 11:58:14 | batch update finished 
[SYS] 2024/10/24 - 11:58:24 | batch update started 
[SYS] 2024/10/24 - 11:58:24 | batch update finished 
[SYS] 2024/10/24 - 11:58:34 | batch update started 
[SYS] 2024/10/24 - 11:58:34 | batch update finished 
[SYS] 2024/10/24 - 11:58:44 | batch update started 
[SYS] 2024/10/24 - 11:58:44 | batch update finished 
[SYS] 2024/10/24 - 11:58:54 | batch update started 
[SYS] 2024/10/24 - 11:58:54 | batch update finished 
[SYS] 2024/10/24 - 11:59:04 | batch update started 
[SYS] 2024/10/24 - 11:59:04 | batch update finished 
[SYS] 2024/10/24 - 11:59:14 | batch update started 
[SYS] 2024/10/24 - 11:59:14 | batch update finished 
[SYS] 2024/10/24 - 11:59:24 | batch update started 
[SYS] 2024/10/24 - 11:59:24 | batch update finished 
[SYS] 2024/10/24 - 11:59:34 | batch update started 
[SYS] 2024/10/24 - 11:59:34 | batch update finished 
[SYS] 2024/10/24 - 11:59:44 | batch update started 
[SYS] 2024/10/24 - 11:59:44 | batch update finished 
[SYS] 2024/10/24 - 11:59:54 | batch update started 
[SYS] 2024/10/24 - 11:59:54 | batch update finished 
[SYS] 2024/10/24 - 12:00:04 | batch update started 
[SYS] 2024/10/24 - 12:00:04 | batch update finished 
[SYS] 2024/10/24 - 12:00:14 | batch update started 
[SYS] 2024/10/24 - 12:00:14 | batch update finished 
[SYS] 2024/10/24 - 12:00:24 | batch update started 
[SYS] 2024/10/24 - 12:00:24 | batch update finished 
[SYS] 2024/10/24 - 12:00:34 | batch update started 
[SYS] 2024/10/24 - 12:00:34 | batch update finished 
[SYS] 2024/10/24 - 12:00:44 | batch update started 
[SYS] 2024/10/24 - 12:00:44 | batch update finished 
[SYS] 2024/10/24 - 12:00:54 | batch update started 
[SYS] 2024/10/24 - 12:00:54 | batch update finished 
[SYS] 2024/10/24 - 12:01:04 | batch update started 
[SYS] 2024/10/24 - 12:01:04 | batch update finished 
[SYS] 2024/10/24 - 12:01:14 | batch update started 
[SYS] 2024/10/24 - 12:01:14 | batch update finished 
[SYS] 2024/10/24 - 12:01:24 | batch update started 
[SYS] 2024/10/24 - 12:01:24 | batch update finished 
[SYS] 2024/10/24 - 12:01:34 | batch update started 
[SYS] 2024/10/24 - 12:01:34 | batch update finished 
[SYS] 2024/10/24 - 12:01:44 | batch update started 
[SYS] 2024/10/24 - 12:01:44 | batch update finished 
[SYS] 2024/10/24 - 12:01:54 | batch update started 
[SYS] 2024/10/24 - 12:01:54 | batch update finished 
[SYS] 2024/10/24 - 12:02:04 | batch update started 
[SYS] 2024/10/24 - 12:02:04 | batch update finished 
[SYS] 2024/10/24 - 12:02:14 | batch update started 
[SYS] 2024/10/24 - 12:02:14 | batch update finished 
[SYS] 2024/10/24 - 12:02:24 | batch update started 
[SYS] 2024/10/24 - 12:02:24 | batch update finished 
[SYS] 2024/10/24 - 12:02:34 | batch update started 
[SYS] 2024/10/24 - 12:02:34 | batch update finished 
[SYS] 2024/10/24 - 12:02:44 | batch update started 
[SYS] 2024/10/24 - 12:02:44 | batch update finished 
[SYS] 2024/10/24 - 12:02:54 | batch update started 
[SYS] 2024/10/24 - 12:02:54 | batch update finished 
[SYS] 2024/10/24 - 12:03:04 | batch update started 
[SYS] 2024/10/24 - 12:03:04 | batch update finished 
[SYS] 2024/10/24 - 12:03:14 | batch update started 
[SYS] 2024/10/24 - 12:03:14 | batch update finished 
[SYS] 2024/10/24 - 12:03:24 | batch update started 
[SYS] 2024/10/24 - 12:03:24 | batch update finished 
[SYS] 2024/10/24 - 12:03:34 | batch update started 
[SYS] 2024/10/24 - 12:03:34 | batch update finished 
[SYS] 2024/10/24 - 12:03:44 | batch update started 
[SYS] 2024/10/24 - 12:03:44 | batch update finished 
[SYS] 2024/10/24 - 12:03:52 | syncing options from database 
[SYS] 2024/10/24 - 12:03:52 | syncing channels from database 
[SYS] 2024/10/24 - 12:03:52 | channels synced from database 
[SYS] 2024/10/24 - 12:03:54 | batch update started 
[SYS] 2024/10/24 - 12:03:54 | batch update finished 
[SYS] 2024/10/24 - 12:04:04 | batch update started 
[SYS] 2024/10/24 - 12:04:04 | batch update finished 
[SYS] 2024/10/24 - 12:04:14 | batch update started 
[SYS] 2024/10/24 - 12:04:14 | batch update finished 
[SYS] 2024/10/24 - 12:04:24 | batch update started 
[SYS] 2024/10/24 - 12:04:24 | batch update finished 
[SYS] 2024/10/24 - 12:04:34 | batch update started 
[SYS] 2024/10/24 - 12:04:34 | batch update finished 
[SYS] 2024/10/24 - 12:04:44 | batch update started 
[SYS] 2024/10/24 - 12:04:44 | batch update finished 
[SYS] 2024/10/24 - 12:04:54 | batch update started 
[SYS] 2024/10/24 - 12:04:54 | batch update finished 
[SYS] 2024/10/24 - 12:05:04 | batch update started 
[SYS] 2024/10/24 - 12:05:04 | batch update finished 
[SYS] 2024/10/24 - 12:05:14 | batch update started 
[SYS] 2024/10/24 - 12:05:14 | batch update finished 
[SYS] 2024/10/24 - 12:05:24 | batch update started 
[SYS] 2024/10/24 - 12:05:24 | batch update finished 
[SYS] 2024/10/24 - 12:05:34 | batch update started 
[SYS] 2024/10/24 - 12:05:34 | batch update finished 
[SYS] 2024/10/24 - 12:05:44 | batch update started 
[SYS] 2024/10/24 - 12:05:44 | batch update finished 
[SYS] 2024/10/24 - 12:05:54 | batch update started 
[SYS] 2024/10/24 - 12:05:54 | batch update finished 
[SYS] 2024/10/24 - 12:06:04 | batch update started 
[SYS] 2024/10/24 - 12:06:04 | batch update finished 
[SYS] 2024/10/24 - 12:06:14 | batch update started 
[SYS] 2024/10/24 - 12:06:14 | batch update finished 
[SYS] 2024/10/24 - 12:06:24 | batch update started 
[SYS] 2024/10/24 - 12:06:24 | batch update finished 
[SYS] 2024/10/24 - 12:06:34 | batch update started 
[SYS] 2024/10/24 - 12:06:34 | batch update finished 
[SYS] 2024/10/24 - 12:06:44 | batch update started 
[SYS] 2024/10/24 - 12:06:44 | batch update finished 
[SYS] 2024/10/24 - 12:06:54 | batch update started 
[SYS] 2024/10/24 - 12:06:54 | batch update finished 
[SYS] 2024/10/24 - 12:07:04 | batch update started 
[SYS] 2024/10/24 - 12:07:04 | batch update finished 
[SYS] 2024/10/24 - 12:07:15 | batch update started 
[SYS] 2024/10/24 - 12:07:15 | batch update finished 
[SYS] 2024/10/24 - 12:07:25 | batch update started 
[SYS] 2024/10/24 - 12:07:25 | batch update finished 
[SYS] 2024/10/24 - 12:07:35 | batch update started 
[SYS] 2024/10/24 - 12:07:35 | batch update finished 
[SYS] 2024/10/24 - 12:07:45 | batch update started 
[SYS] 2024/10/24 - 12:07:45 | batch update finished 
[SYS] 2024/10/24 - 12:07:55 | batch update started 
[SYS] 2024/10/24 - 12:07:55 | batch update finished 
[SYS] 2024/10/24 - 12:08:05 | batch update started 
[SYS] 2024/10/24 - 12:08:05 | batch update finished 
[SYS] 2024/10/24 - 12:08:15 | batch update started 
[SYS] 2024/10/24 - 12:08:15 | batch update finished 
[SYS] 2024/10/24 - 12:08:25 | batch update started 
[SYS] 2024/10/24 - 12:08:25 | batch update finished 
[SYS] 2024/10/24 - 12:08:35 | batch update started 
[SYS] 2024/10/24 - 12:08:35 | batch update finished 
[SYS] 2024/10/24 - 12:08:45 | batch update started 
[SYS] 2024/10/24 - 12:08:45 | batch update finished 
[SYS] 2024/10/24 - 12:08:55 | batch update started 
[SYS] 2024/10/24 - 12:08:55 | batch update finished 
[SYS] 2024/10/24 - 12:09:05 | batch update started 
[SYS] 2024/10/24 - 12:09:05 | batch update finished 
[SYS] 2024/10/24 - 12:09:15 | batch update started 
[SYS] 2024/10/24 - 12:09:15 | batch update finished 
[SYS] 2024/10/24 - 12:09:25 | batch update started 
[SYS] 2024/10/24 - 12:09:25 | batch update finished 
[SYS] 2024/10/24 - 12:09:35 | batch update started 
[SYS] 2024/10/24 - 12:09:35 | batch update finished 
[SYS] 2024/10/24 - 12:09:45 | batch update started 
[SYS] 2024/10/24 - 12:09:45 | batch update finished 
[SYS] 2024/10/24 - 12:09:55 | batch update started 
[SYS] 2024/10/24 - 12:09:55 | batch update finished 
[SYS] 2024/10/24 - 12:10:05 | batch update started 
[SYS] 2024/10/24 - 12:10:05 | batch update finished 
[SYS] 2024/10/24 - 12:10:15 | batch update started 
[SYS] 2024/10/24 - 12:10:15 | batch update finished 
[SYS] 2024/10/24 - 12:10:25 | batch update started 
[SYS] 2024/10/24 - 12:10:25 | batch update finished 
[SYS] 2024/10/24 - 12:10:35 | batch update started 
[SYS] 2024/10/24 - 12:10:35 | batch update finished 
[SYS] 2024/10/24 - 12:10:45 | batch update started 
[SYS] 2024/10/24 - 12:10:45 | batch update finished 
[SYS] 2024/10/24 - 12:10:55 | batch update started 
[SYS] 2024/10/24 - 12:10:55 | batch update finished 
[SYS] 2024/10/24 - 12:11:05 | batch update started 
[SYS] 2024/10/24 - 12:11:05 | batch update finished 
[SYS] 2024/10/24 - 12:11:15 | batch update started 
[SYS] 2024/10/24 - 12:11:15 | batch update finished 
[SYS] 2024/10/24 - 12:11:25 | batch update started 
[SYS] 2024/10/24 - 12:11:25 | batch update finished 
[SYS] 2024/10/24 - 12:11:35 | batch update started 
[SYS] 2024/10/24 - 12:11:35 | batch update finished 
[SYS] 2024/10/24 - 12:11:45 | batch update started 
[SYS] 2024/10/24 - 12:11:45 | batch update finished 
[SYS] 2024/10/24 - 12:11:55 | batch update started 
[SYS] 2024/10/24 - 12:11:55 | batch update finished 
[SYS] 2024/10/24 - 12:12:05 | batch update started 
[SYS] 2024/10/24 - 12:12:05 | batch update finished 
[SYS] 2024/10/24 - 12:12:15 | batch update started 
[SYS] 2024/10/24 - 12:12:15 | batch update finished 
[SYS] 2024/10/24 - 12:12:25 | batch update started 
[SYS] 2024/10/24 - 12:12:25 | batch update finished 
[SYS] 2024/10/24 - 12:12:35 | batch update started 
[SYS] 2024/10/24 - 12:12:35 | batch update finished 
[SYS] 2024/10/24 - 12:12:45 | batch update started 
[SYS] 2024/10/24 - 12:12:45 | batch update finished 
[SYS] 2024/10/24 - 12:12:55 | batch update started 
[SYS] 2024/10/24 - 12:12:55 | batch update finished 
[SYS] 2024/10/24 - 12:13:05 | batch update started 
[SYS] 2024/10/24 - 12:13:05 | batch update finished 
[SYS] 2024/10/24 - 12:13:15 | batch update started 
[SYS] 2024/10/24 - 12:13:15 | batch update finished 
[SYS] 2024/10/24 - 12:13:25 | batch update started 
[SYS] 2024/10/24 - 12:13:25 | batch update finished 
[SYS] 2024/10/24 - 12:13:35 | batch update started 
[SYS] 2024/10/24 - 12:13:35 | batch update finished 
[SYS] 2024/10/24 - 12:13:45 | batch update started 
[SYS] 2024/10/24 - 12:13:45 | batch update finished 
[SYS] 2024/10/24 - 12:13:52 | syncing options from database 
[SYS] 2024/10/24 - 12:13:52 | syncing channels from database 
[SYS] 2024/10/24 - 12:13:52 | channels synced from database 
[SYS] 2024/10/24 - 12:13:55 | batch update started 
[SYS] 2024/10/24 - 12:13:55 | batch update finished 
[SYS] 2024/10/24 - 12:14:05 | batch update started 
[SYS] 2024/10/24 - 12:14:05 | batch update finished 
[SYS] 2024/10/24 - 12:14:15 | batch update started 
[SYS] 2024/10/24 - 12:14:15 | batch update finished 
[SYS] 2024/10/24 - 12:14:25 | batch update started 
[SYS] 2024/10/24 - 12:14:25 | batch update finished 
[SYS] 2024/10/24 - 12:14:35 | batch update started 
[SYS] 2024/10/24 - 12:14:35 | batch update finished 
[SYS] 2024/10/24 - 12:14:45 | batch update started 
[SYS] 2024/10/24 - 12:14:45 | batch update finished 
[SYS] 2024/10/24 - 12:14:55 | batch update started 
[SYS] 2024/10/24 - 12:14:55 | batch update finished 
[SYS] 2024/10/24 - 12:15:05 | batch update started 
[SYS] 2024/10/24 - 12:15:05 | batch update finished 
[SYS] 2024/10/24 - 12:15:15 | batch update started 
[SYS] 2024/10/24 - 12:15:15 | batch update finished 
[SYS] 2024/10/24 - 12:15:25 | batch update started 
[SYS] 2024/10/24 - 12:15:25 | batch update finished 
[SYS] 2024/10/24 - 12:15:35 | batch update started 
[SYS] 2024/10/24 - 12:15:35 | batch update finished 
[SYS] 2024/10/24 - 12:15:45 | batch update started 
[SYS] 2024/10/24 - 12:15:45 | batch update finished 
[SYS] 2024/10/24 - 12:15:55 | batch update started 
[SYS] 2024/10/24 - 12:15:55 | batch update finished 
[SYS] 2024/10/24 - 12:16:05 | batch update started 
[SYS] 2024/10/24 - 12:16:05 | batch update finished 
[SYS] 2024/10/24 - 12:16:15 | batch update started 
[SYS] 2024/10/24 - 12:16:15 | batch update finished 
[SYS] 2024/10/24 - 12:16:25 | batch update started 
[SYS] 2024/10/24 - 12:16:25 | batch update finished 
[SYS] 2024/10/24 - 12:16:35 | batch update started 
[SYS] 2024/10/24 - 12:16:35 | batch update finished 
[SYS] 2024/10/24 - 12:16:45 | batch update started 
[SYS] 2024/10/24 - 12:16:45 | batch update finished 
[SYS] 2024/10/24 - 12:16:55 | batch update started 
[SYS] 2024/10/24 - 12:16:55 | batch update finished 
[SYS] 2024/10/24 - 12:17:05 | batch update started 
[SYS] 2024/10/24 - 12:17:05 | batch update finished 
[SYS] 2024/10/24 - 12:17:15 | batch update started 
[SYS] 2024/10/24 - 12:17:15 | batch update finished 
[SYS] 2024/10/24 - 12:17:25 | batch update started 
[SYS] 2024/10/24 - 12:17:25 | batch update finished 
[SYS] 2024/10/24 - 12:17:35 | batch update started 
[SYS] 2024/10/24 - 12:17:35 | batch update finished 
[SYS] 2024/10/24 - 12:17:45 | batch update started 
[SYS] 2024/10/24 - 12:17:45 | batch update finished 
[SYS] 2024/10/24 - 12:17:55 | batch update started 
[SYS] 2024/10/24 - 12:17:55 | batch update finished 
[SYS] 2024/10/24 - 12:18:05 | batch update started 
[SYS] 2024/10/24 - 12:18:05 | batch update finished 
[SYS] 2024/10/24 - 12:18:15 | batch update started 
[SYS] 2024/10/24 - 12:18:15 | batch update finished 
[SYS] 2024/10/24 - 12:18:25 | batch update started 
[SYS] 2024/10/24 - 12:18:25 | batch update finished 
[SYS] 2024/10/24 - 12:18:35 | batch update started 
[SYS] 2024/10/24 - 12:18:35 | batch update finished 
[SYS] 2024/10/24 - 12:18:45 | batch update started 
[SYS] 2024/10/24 - 12:18:45 | batch update finished 
[SYS] 2024/10/24 - 12:18:55 | batch update started 
[SYS] 2024/10/24 - 12:18:55 | batch update finished 
[SYS] 2024/10/24 - 12:19:05 | batch update started 
[SYS] 2024/10/24 - 12:19:05 | batch update finished 
[SYS] 2024/10/24 - 12:19:15 | batch update started 
[SYS] 2024/10/24 - 12:19:15 | batch update finished 
[SYS] 2024/10/24 - 12:19:25 | batch update started 
[SYS] 2024/10/24 - 12:19:25 | batch update finished 
[SYS] 2024/10/24 - 12:19:35 | batch update started 
[SYS] 2024/10/24 - 12:19:35 | batch update finished 
[SYS] 2024/10/24 - 12:19:45 | batch update started 
[SYS] 2024/10/24 - 12:19:45 | batch update finished 
[SYS] 2024/10/24 - 12:19:55 | batch update started 
[SYS] 2024/10/24 - 12:19:55 | batch update finished 
[SYS] 2024/10/24 - 12:20:05 | batch update started 
[SYS] 2024/10/24 - 12:20:05 | batch update finished 
[SYS] 2024/10/24 - 12:20:15 | batch update started 
[SYS] 2024/10/24 - 12:20:15 | batch update finished 
[SYS] 2024/10/24 - 12:20:25 | batch update started 
[SYS] 2024/10/24 - 12:20:25 | batch update finished 
[SYS] 2024/10/24 - 12:20:35 | batch update started 
[SYS] 2024/10/24 - 12:20:35 | batch update finished 
[SYS] 2024/10/24 - 12:20:45 | batch update started 
[SYS] 2024/10/24 - 12:20:45 | batch update finished 
[SYS] 2024/10/24 - 12:20:55 | batch update started 
[SYS] 2024/10/24 - 12:20:55 | batch update finished 
[SYS] 2024/10/24 - 12:21:05 | batch update started 
[SYS] 2024/10/24 - 12:21:05 | batch update finished 
[SYS] 2024/10/24 - 12:21:15 | batch update started 
[SYS] 2024/10/24 - 12:21:15 | batch update finished 
[SYS] 2024/10/24 - 12:21:25 | batch update started 
[SYS] 2024/10/24 - 12:21:25 | batch update finished 
[SYS] 2024/10/24 - 12:21:35 | batch update started 
[SYS] 2024/10/24 - 12:21:35 | batch update finished 
[SYS] 2024/10/24 - 12:21:45 | batch update started 
[SYS] 2024/10/24 - 12:21:45 | batch update finished 
[SYS] 2024/10/24 - 12:21:55 | batch update started 
[SYS] 2024/10/24 - 12:21:55 | batch update finished 
[SYS] 2024/10/24 - 12:22:05 | batch update started 
[SYS] 2024/10/24 - 12:22:05 | batch update finished 
[SYS] 2024/10/24 - 12:22:15 | batch update started 
[SYS] 2024/10/24 - 12:22:15 | batch update finished 
[SYS] 2024/10/24 - 12:22:25 | batch update started 
[SYS] 2024/10/24 - 12:22:25 | batch update finished 
[SYS] 2024/10/24 - 12:22:35 | batch update started 
[SYS] 2024/10/24 - 12:22:35 | batch update finished 
[SYS] 2024/10/24 - 12:22:45 | batch update started 
[SYS] 2024/10/24 - 12:22:45 | batch update finished 
[SYS] 2024/10/24 - 12:22:55 | batch update started 
[SYS] 2024/10/24 - 12:22:55 | batch update finished 
[SYS] 2024/10/24 - 12:23:05 | batch update started 
[SYS] 2024/10/24 - 12:23:05 | batch update finished 
[SYS] 2024/10/24 - 12:23:15 | batch update started 
[SYS] 2024/10/24 - 12:23:15 | batch update finished 
[SYS] 2024/10/24 - 12:23:25 | batch update started 
[SYS] 2024/10/24 - 12:23:25 | batch update finished 
[SYS] 2024/10/24 - 12:23:35 | batch update started 
[SYS] 2024/10/24 - 12:23:35 | batch update finished 
[SYS] 2024/10/24 - 12:23:45 | batch update started 
[SYS] 2024/10/24 - 12:23:45 | batch update finished 
[SYS] 2024/10/24 - 12:23:52 | syncing options from database 
[SYS] 2024/10/24 - 12:23:52 | syncing channels from database 
[SYS] 2024/10/24 - 12:23:52 | channels synced from database 
[SYS] 2024/10/24 - 12:23:55 | batch update started 
[SYS] 2024/10/24 - 12:23:55 | batch update finished 
[SYS] 2024/10/24 - 12:24:05 | batch update started 
[SYS] 2024/10/24 - 12:24:05 | batch update finished 
[SYS] 2024/10/24 - 12:24:15 | batch update started 
[SYS] 2024/10/24 - 12:24:15 | batch update finished 
[SYS] 2024/10/24 - 12:24:25 | batch update started 
[SYS] 2024/10/24 - 12:24:25 | batch update finished 
[SYS] 2024/10/24 - 12:24:35 | batch update started 
[SYS] 2024/10/24 - 12:24:35 | batch update finished 
[SYS] 2024/10/24 - 12:24:45 | batch update started 
[SYS] 2024/10/24 - 12:24:45 | batch update finished 
[SYS] 2024/10/24 - 12:24:55 | batch update started 
[SYS] 2024/10/24 - 12:24:55 | batch update finished 
[SYS] 2024/10/24 - 12:25:05 | batch update started 
[SYS] 2024/10/24 - 12:25:05 | batch update finished 
[SYS] 2024/10/24 - 12:25:15 | batch update started 
[SYS] 2024/10/24 - 12:25:15 | batch update finished 
[SYS] 2024/10/24 - 12:25:25 | batch update started 
[SYS] 2024/10/24 - 12:25:25 | batch update finished 
[SYS] 2024/10/24 - 12:25:35 | batch update started 
[SYS] 2024/10/24 - 12:25:35 | batch update finished 
[SYS] 2024/10/24 - 12:25:45 | batch update started 
[SYS] 2024/10/24 - 12:25:45 | batch update finished 
[SYS] 2024/10/24 - 12:25:55 | batch update started 
[SYS] 2024/10/24 - 12:25:55 | batch update finished 
[SYS] 2024/10/24 - 12:26:05 | batch update started 
[SYS] 2024/10/24 - 12:26:05 | batch update finished 
[SYS] 2024/10/24 - 12:26:15 | batch update started 
[SYS] 2024/10/24 - 12:26:15 | batch update finished 
[SYS] 2024/10/24 - 12:26:25 | batch update started 
[SYS] 2024/10/24 - 12:26:25 | batch update finished 
[SYS] 2024/10/24 - 12:26:35 | batch update started 
[SYS] 2024/10/24 - 12:26:35 | batch update finished 
[SYS] 2024/10/24 - 12:26:46 | batch update started 
[SYS] 2024/10/24 - 12:26:46 | batch update finished 
[SYS] 2024/10/24 - 12:26:56 | batch update started 
[SYS] 2024/10/24 - 12:26:56 | batch update finished 
[SYS] 2024/10/24 - 12:27:06 | batch update started 
[SYS] 2024/10/24 - 12:27:06 | batch update finished 
[SYS] 2024/10/24 - 12:27:16 | batch update started 
[SYS] 2024/10/24 - 12:27:16 | batch update finished 
[SYS] 2024/10/24 - 12:27:26 | batch update started 
[SYS] 2024/10/24 - 12:27:26 | batch update finished 
[SYS] 2024/10/24 - 12:27:36 | batch update started 
[SYS] 2024/10/24 - 12:27:36 | batch update finished 
[SYS] 2024/10/24 - 12:27:46 | batch update started 
[SYS] 2024/10/24 - 12:27:46 | batch update finished 
[SYS] 2024/10/24 - 12:27:56 | batch update started 
[SYS] 2024/10/24 - 12:27:56 | batch update finished 
[SYS] 2024/10/24 - 12:28:06 | batch update started 
[SYS] 2024/10/24 - 12:28:06 | batch update finished 
[SYS] 2024/10/24 - 12:28:16 | batch update started 
