[SYS] 2024/10/23 - 12:20:19 | One API v0.6.7 started 
[GIN] 2024/10/23 - 13:16:54 | 2024102313165485690703296314426 | 200 |     163.538µs |    192.168.65.1 |     GET /api/home_page_content
[GIN] 2024/10/23 - 13:16:56 | 2024102313165663006567619841715 | 200 |     826.233µs |    192.168.65.1 |     GET /api/models
[GIN] 2024/10/23 - 13:16:56 | 2024102313165662925571210003020 | 200 |    1.991327ms |    192.168.65.1 |     GET /api/channel/?p=0
[SYS] 2024/10/23 - 13:16:56 | batch update started 
[SYS] 2024/10/23 - 13:16:56 | batch update finished 
[GIN] 2024/10/23 - 13:16:57 | 202410231316576083267855006656 | 200 |   10.213655ms |    192.168.65.1 |     GET /api/token/?p=0&order=
[GIN] 2024/10/23 - 13:16:57 | 2024102313165781962828678473960 | 200 |    1.162108ms |    192.168.65.1 |     GET /api/channel/?p=0
[GIN] 2024/10/23 - 13:16:57 | 2024102313165782072853020106192 | 200 |     561.836µs |    192.168.65.1 |     GET /api/models
[GIN] 2024/10/23 - 13:17:00 | 2024102313170089635274884577657 | 200 |    1.679723ms |    192.168.65.1 |     GET /api/channel/1
[GIN] 2024/10/23 - 13:17:00 | 2024102313170090120668989518693 | 200 |     224.654µs |    192.168.65.1 |     GET /api/group/
[GIN] 2024/10/23 - 13:17:00 | 2024102313170090046677102023797 | 200 |    1.791366ms |    192.168.65.1 |     GET /api/channel/models
[SYS] 2024/10/23 - 13:17:06 | batch update started 
[SYS] 2024/10/23 - 13:17:06 | batch update finished 
[SYS] 2024/10/23 - 13:17:16 | batch update started 
[SYS] 2024/10/23 - 13:17:16 | batch update finished 
[SYS] 2024/10/23 - 13:17:26 | batch update started 
[SYS] 2024/10/23 - 13:17:26 | batch update finished 
[SYS] 2024/10/23 - 13:17:36 | batch update started 
[SYS] 2024/10/23 - 13:17:36 | batch update finished 
[GIN] 2024/10/23 - 13:17:44 | 2024102313174461745050075972695 | 200 |   19.334389ms |    192.168.65.1 |     PUT /api/channel/
[GIN] 2024/10/23 - 13:17:46 | 2024102313174622185218407442069 | 200 |    1.522824ms |    192.168.65.1 |     GET /api/channel/?p=0
[GIN] 2024/10/23 - 13:17:46 | 2024102313174622850057000304691 | 200 |     562.211µs |    192.168.65.1 |     GET /api/models
[SYS] 2024/10/23 - 13:17:46 | batch update started 
[SYS] 2024/10/23 - 13:17:46 | batch update finished 
[GIN] 2024/10/23 - 13:17:49 | 2024102313174984894007151571255 | 200 |    1.501015ms |    192.168.65.1 |     GET /api/token/?p=0&order=
[GIN] 2024/10/23 - 13:17:56 | 2024102313175621125999973177965 | 200 |    1.330334ms |    192.168.65.1 |     GET /api/token/3
[GIN] 2024/10/23 - 13:17:56 | 2024102313175621387063072257542 | 200 |    3.223299ms |    192.168.65.1 |     GET /api/user/available_models
[SYS] 2024/10/23 - 13:17:56 | batch update started 
[SYS] 2024/10/23 - 13:17:56 | batch update finished 
[GIN] 2024/10/23 - 13:18:00 | 2024102313180074603419961158042 | 200 |     5.01013ms |    192.168.65.1 |     PUT /api/token/
[SYS] 2024/10/23 - 13:18:06 | batch update started 
[SYS] 2024/10/23 - 13:18:06 | batch update finished 
[SYS] 2024/10/23 - 13:18:16 | batch update started 
[SYS] 2024/10/23 - 13:18:16 | batch update finished 
[SYS] 2024/10/23 - 13:18:26 | batch update started 
[SYS] 2024/10/23 - 13:18:26 | batch update finished 
[SYS] 2024/10/23 - 13:18:36 | batch update started 
[SYS] 2024/10/23 - 13:18:36 | batch update finished 
[SYS] 2024/10/23 - 13:18:46 | batch update started 
[SYS] 2024/10/23 - 13:18:47 | batch update finished 
[SYS] 2024/10/23 - 13:18:57 | batch update started 
[SYS] 2024/10/23 - 13:18:57 | batch update finished 
[SYS] 2024/10/23 - 13:19:07 | batch update started 
[SYS] 2024/10/23 - 13:19:07 | batch update finished 
[SYS] 2024/10/23 - 13:19:17 | batch update started 
[SYS] 2024/10/23 - 13:19:17 | batch update finished 
[SYS] 2024/10/23 - 13:19:27 | batch update started 
[SYS] 2024/10/23 - 13:19:27 | batch update finished 
[SYS] 2024/10/23 - 13:19:37 | batch update started 
[SYS] 2024/10/23 - 13:19:37 | batch update finished 
[SYS] 2024/10/23 - 13:19:47 | batch update started 
[SYS] 2024/10/23 - 13:19:47 | batch update finished 
[GIN] 2024/10/23 - 13:19:47 | 2024102313194764476270917833320 | 200 |      178.49µs |    192.168.65.1 |     GET /api/notice
[GIN] 2024/10/23 - 13:19:47 | 2024102313194764905489399001078 | 200 |     103.151µs |    192.168.65.1 |     GET /api/home_page_content
[GIN] 2024/10/23 - 13:19:48 | 202410231319487989635132675218 | 200 |    1.150795ms |    192.168.65.1 |     GET /api/models
[GIN] 2024/10/23 - 13:19:48 | 202410231319484540598083166223 | 200 |    39.66076ms |    192.168.65.1 |     GET /api/channel/?p=0
[GIN] 2024/10/23 - 13:19:51 | 2024102313195190807237399436196 | 200 |    1.757509ms |    192.168.65.1 |     GET /api/token/?p=0&order=
[SYS] 2024/10/23 - 13:19:57 | batch update started 
[SYS] 2024/10/23 - 13:19:57 | batch update finished 
[SYS] 2024/10/23 - 13:20:07 | batch update started 
[SYS] 2024/10/23 - 13:20:07 | batch update finished 
[SYS] 2024/10/23 - 13:20:17 | batch update started 
[SYS] 2024/10/23 - 13:20:17 | batch update finished 
[SYS] 2024/10/23 - 13:20:27 | batch update started 
[SYS] 2024/10/23 - 13:20:27 | batch update finished 
[SYS] 2024/10/23 - 13:20:37 | batch update started 
[SYS] 2024/10/23 - 13:20:37 | batch update finished 
[SYS] 2024/10/23 - 13:20:47 | batch update started 
[SYS] 2024/10/23 - 13:20:47 | batch update finished 
[SYS] 2024/10/23 - 13:20:57 | batch update started 
[SYS] 2024/10/23 - 13:20:57 | batch update finished 
[SYS] 2024/10/23 - 13:21:07 | batch update started 
[SYS] 2024/10/23 - 13:21:07 | batch update finished 
[SYS] 2024/10/23 - 13:21:17 | batch update started 
[SYS] 2024/10/23 - 13:21:17 | batch update finished 
[SYS] 2024/10/23 - 13:21:36 | One API v0.6.7 started 
[SYS] 2024/10/23 - 13:21:36 | using MySQL as database 
[FATAL] 2024/10/23 - 13:21:36 | [dial tcp 172.18.0.4:3306: connect: connection refused] 
[SYS] 2024/10/23 - 13:21:36 | One API v0.6.7 started 
[SYS] 2024/10/23 - 13:21:36 | using MySQL as database 
[FATAL] 2024/10/23 - 13:21:36 | [dial tcp 172.18.0.4:3306: connect: connection refused] 
[SYS] 2024/10/23 - 13:21:37 | One API v0.6.7 started 
[SYS] 2024/10/23 - 13:21:37 | using MySQL as database 
[FATAL] 2024/10/23 - 13:21:37 | [dial tcp 172.18.0.4:3306: connect: connection refused] 
[SYS] 2024/10/23 - 13:21:38 | One API v0.6.7 started 
[SYS] 2024/10/23 - 13:21:38 | using MySQL as database 
[FATAL] 2024/10/23 - 13:21:38 | [dial tcp 172.18.0.4:3306: connect: connection refused] 
[SYS] 2024/10/23 - 13:21:39 | One API v0.6.7 started 
[SYS] 2024/10/23 - 13:21:39 | using MySQL as database 
[SYS] 2024/10/23 - 13:21:39 | database migration started 
[SYS] 2024/10/23 - 13:21:39 | database migrated 
[SYS] 2024/10/23 - 13:21:39 | REDIS_CONN_STRING not set, Redis is not enabled 
[SYS] 2024/10/23 - 13:21:39 | using theme default 
[SYS] 2024/10/23 - 13:21:39 | memory cache enabled 
[SYS] 2024/10/23 - 13:21:39 | sync frequency: 600 seconds 
[SYS] 2024/10/23 - 13:21:39 | channels synced from database 
[SYS] 2024/10/23 - 13:21:39 | batch update enabled with interval 10s 
[SYS] 2024/10/23 - 13:21:39 | initializing token encoders 
[SYS] 2024/10/23 - 13:21:48 | token encoders initialized 
[SYS] 2024/10/23 - 13:21:48 | server started on http://localhost:3000 
[SYS] 2024/10/23 - 13:21:49 | batch update started 
[SYS] 2024/10/23 - 13:21:49 | batch update finished 
[SYS] 2024/10/23 - 13:21:59 | batch update started 
[SYS] 2024/10/23 - 13:21:59 | batch update finished 
[ERR] 2024/10/23 - 13:22:08 | 2024102313220866667983326536085 | 该令牌无权使用模型：MyModel 
[GIN] 2024/10/23 - 13:22:08 | 2024102313220866667983326536085 | 403 |    3.217042ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/10/23 - 13:22:09 | batch update started 
[SYS] 2024/10/23 - 13:22:09 | batch update finished 
[SYS] 2024/10/23 - 13:22:19 | batch update started 
[SYS] 2024/10/23 - 13:22:19 | batch update finished 
[SYS] 2024/10/23 - 13:22:30 | batch update started 
[SYS] 2024/10/23 - 13:22:30 | batch update finished 
[SYS] 2024/10/23 - 13:22:40 | batch update started 
[SYS] 2024/10/23 - 13:22:40 | batch update finished 
[SYS] 2024/10/23 - 13:22:50 | batch update started 
[SYS] 2024/10/23 - 13:22:50 | batch update finished 
[SYS] 2024/10/23 - 13:23:00 | batch update started 
[SYS] 2024/10/23 - 13:23:00 | batch update finished 
[SYS] 2024/10/23 - 13:23:10 | batch update started 
[SYS] 2024/10/23 - 13:23:10 | batch update finished 
[SYS] 2024/10/23 - 13:23:20 | batch update started 
[SYS] 2024/10/23 - 13:23:20 | batch update finished 
[SYS] 2024/10/23 - 13:23:30 | batch update started 
[SYS] 2024/10/23 - 13:23:30 | batch update finished 
[SYS] 2024/10/23 - 13:23:40 | batch update started 
[SYS] 2024/10/23 - 13:23:40 | batch update finished 
[SYS] 2024/10/23 - 13:23:50 | batch update started 
[SYS] 2024/10/23 - 13:23:50 | batch update finished 
[SYS] 2024/10/23 - 13:24:00 | batch update started 
[SYS] 2024/10/23 - 13:24:00 | batch update finished 
[SYS] 2024/10/23 - 13:24:10 | batch update started 
[SYS] 2024/10/23 - 13:24:10 | batch update finished 
[SYS] 2024/10/23 - 13:24:20 | batch update started 
[SYS] 2024/10/23 - 13:24:20 | batch update finished 
[SYS] 2024/10/23 - 13:24:30 | batch update started 
[SYS] 2024/10/23 - 13:24:30 | batch update finished 
[SYS] 2024/10/23 - 13:24:40 | batch update started 
[SYS] 2024/10/23 - 13:24:40 | batch update finished 
[SYS] 2024/10/23 - 13:24:50 | batch update started 
[SYS] 2024/10/23 - 13:24:50 | batch update finished 
[SYS] 2024/10/23 - 13:25:00 | batch update started 
[SYS] 2024/10/23 - 13:25:00 | batch update finished 
[SYS] 2024/10/23 - 13:25:10 | batch update started 
[SYS] 2024/10/23 - 13:25:10 | batch update finished 
[SYS] 2024/10/23 - 13:25:20 | batch update started 
[SYS] 2024/10/23 - 13:25:20 | batch update finished 
[SYS] 2024/10/23 - 13:25:30 | batch update started 
[SYS] 2024/10/23 - 13:25:30 | batch update finished 
[ERR] 2024/10/23 - 13:25:30 | 2024102313253036150277437927137 | 该令牌无权使用模型：MyModel 
[GIN] 2024/10/23 - 13:25:30 | 2024102313253036150277437927137 | 403 |    4.352158ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/10/23 - 13:25:40 | batch update started 
[SYS] 2024/10/23 - 13:25:40 | batch update finished 
[GIN] 2024/10/23 - 13:25:48 | 2024102313254891911472613441219 | 200 |    1.699987ms |    192.168.65.1 |     GET /api/token/3
[GIN] 2024/10/23 - 13:25:48 | 2024102313254892589213097140432 | 200 |    4.526594ms |    192.168.65.1 |     GET /api/user/available_models
[SYS] 2024/10/23 - 13:25:50 | batch update started 
[SYS] 2024/10/23 - 13:25:50 | batch update finished 
[SYS] 2024/10/23 - 13:26:00 | batch update started 
[SYS] 2024/10/23 - 13:26:00 | batch update finished 
[GIN] 2024/10/23 - 13:26:08 | 2024102313260817113384284182478 | 200 |    5.851439ms |    192.168.65.1 |     PUT /api/token/
[SYS] 2024/10/23 - 13:26:10 | batch update started 
[SYS] 2024/10/23 - 13:26:10 | batch update finished 
[GIN] 2024/10/23 - 13:26:10 | 2024102313261042618642152276232 | 200 |    1.687641ms |    192.168.65.1 |     GET /api/token/?p=0&order=
[GIN] 2024/10/23 - 13:26:12 | 2024102313261298182321250674360 | 200 |    1.069132ms |    192.168.65.1 |     GET /api/token/3
[GIN] 2024/10/23 - 13:26:12 | 2024102313261298295868196592301 | 200 |    1.443189ms |    192.168.65.1 |     GET /api/user/available_models
[GIN] 2024/10/23 - 13:26:17 | 2024102313261764871416810730569 | 200 |    1.599724ms |    192.168.65.1 |     GET /api/channel/?p=0
[GIN] 2024/10/23 - 13:26:17 | 2024102313261765110509560226343 | 200 |    1.034594ms |    192.168.65.1 |     GET /api/models
[SYS] 2024/10/23 - 13:26:20 | batch update started 
[SYS] 2024/10/23 - 13:26:20 | batch update finished 
[SYS] 2024/10/23 - 13:26:20 | {"prompt":[{"role":"user","content":"hi"}],"temperature":0.01,"top_p":0.01} 
[SYS] 2024/10/23 - 13:26:22 | testing channel #1, response: 
{"id":"20241023212620d5da1c82198a450c","model":"chatglm","object":"chat.completion","created":1729689982,"choices":[{"index":0,"message":{"role":"assistant","content":" Hello! How can I help you today? If you have any questions or need assistance, please feel free to ask."},"finish_reason":"stop"}],"usage":{"prompt_tokens":1,"completion_tokens":24,"total_tokens":25}} 
[GIN] 2024/10/23 - 13:26:22 | 2024102313262036827509256361257 | 200 |  1.947962999s |    192.168.65.1 |     GET /api/channel/test/1
[SYS] 2024/10/23 - 13:26:22 | {"prompt":[{"role":"user","content":"hi"}],"temperature":0.01,"top_p":0.01} 
[SYS] 2024/10/23 - 13:26:23 | testing channel #1, response: 
{"id":"20241023212622466d7061a7574a05","model":"chatglm","object":"chat.completion","created":1729689983,"choices":[{"index":0,"message":{"role":"assistant","content":" Hello! How can I help you today? If you have any questions or need assistance, please feel free to ask."},"finish_reason":"stop"}],"usage":{"prompt_tokens":1,"completion_tokens":24,"total_tokens":25}} 
[GIN] 2024/10/23 - 13:26:23 | 2024102313262231846122612613203 | 200 |  1.652974765s |    192.168.65.1 |     GET /api/channel/test/1
[SYS] 2024/10/23 - 13:26:30 | batch update started 
[SYS] 2024/10/23 - 13:26:30 | batch update finished 
[GIN] 2024/10/23 - 13:26:38 | 2024102313263868894627218202936 | 200 |     145.847µs |    192.168.65.1 |     GET /api/notice
[GIN] 2024/10/23 - 13:26:38 | 2024102313263869291716663991339 | 200 |      126.01µs |    192.168.65.1 |     GET /api/home_page_content
[GIN] 2024/10/23 - 13:26:39 | 2024102313263942192081862277414 | 200 |    1.292527ms |    192.168.65.1 |     GET /api/channel/?p=0
[GIN] 2024/10/23 - 13:26:39 | 2024102313263942409302870930594 | 200 |     636.196µs |    192.168.65.1 |     GET /api/models
[GIN] 2024/10/23 - 13:26:40 | 2024102313264012132867772019233 | 200 |    2.010696ms |    192.168.65.1 |     GET /api/token/?p=0&order=
[SYS] 2024/10/23 - 13:26:40 | batch update started 
[SYS] 2024/10/23 - 13:26:40 | batch update finished 
[SYS] 2024/10/23 - 13:26:50 | batch update started 
[SYS] 2024/10/23 - 13:26:50 | batch update finished 
[GIN] 2024/10/23 - 13:26:57 | 2024102313265725405044598710968 | 200 |    1.708274ms |    192.168.65.1 |     GET /api/token/3
[GIN] 2024/10/23 - 13:26:57 | 2024102313265725708982931917089 | 200 |    2.918362ms |    192.168.65.1 |     GET /api/user/available_models
[SYS] 2024/10/23 - 13:27:00 | batch update started 
[SYS] 2024/10/23 - 13:27:00 | batch update finished 
[GIN] 2024/10/23 - 13:27:03 | 2024102313270349828516052303801 | 200 |    1.413804ms |    192.168.65.1 |     GET /api/token/?p=0&order=
[SYS] 2024/10/23 - 13:27:10 | batch update started 
[SYS] 2024/10/23 - 13:27:10 | batch update finished 
[SYS] 2024/10/23 - 13:27:20 | batch update started 
[SYS] 2024/10/23 - 13:27:20 | batch update finished 
[SYS] 2024/10/23 - 13:27:30 | batch update started 
[SYS] 2024/10/23 - 13:27:30 | batch update finished 
[SYS] 2024/10/23 - 13:27:40 | batch update started 
[SYS] 2024/10/23 - 13:27:40 | batch update finished 
[GIN] 2024/10/23 - 13:27:41 | 2024102313274128706132071626427 | 200 |    4.994004ms |    192.168.65.1 |     GET /api/token/3
[GIN] 2024/10/23 - 13:27:41 | 2024102313274129323133108698746 | 200 |    3.267606ms |    192.168.65.1 |     GET /api/user/available_models
[SYS] 2024/10/23 - 13:27:50 | batch update started 
[SYS] 2024/10/23 - 13:27:50 | batch update finished 
[GIN] 2024/10/23 - 13:27:52 | 202410231327527891116538438320 | 200 |    2.634057ms |    192.168.65.1 |     PUT /api/token/
[GIN] 2024/10/23 - 13:27:55 | 2024102313275599110755543998262 | 200 |     2.84378ms |    192.168.65.1 |     GET /api/token/?p=0&order=
[SYS] 2024/10/23 - 13:28:00 | batch update started 
[SYS] 2024/10/23 - 13:28:00 | batch update finished 
[SYS] 2024/10/23 - 13:28:10 | batch update started 
[SYS] 2024/10/23 - 13:28:10 | batch update finished 
[ERR] 2024/10/23 - 13:28:11 | 2024102313281120070130839147356 | 该令牌无权使用模型：MyModel 
[GIN] 2024/10/23 - 13:28:11 | 2024102313281120070130839147356 | 403 |    2.216562ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/10/23 - 13:28:20 | batch update started 
[SYS] 2024/10/23 - 13:28:20 | batch update finished 
[SYS] 2024/10/23 - 13:28:30 | batch update started 
[SYS] 2024/10/23 - 13:28:30 | batch update finished 
[SYS] 2024/10/23 - 13:28:40 | batch update started 
[SYS] 2024/10/23 - 13:28:40 | batch update finished 
[SYS] 2024/10/23 - 13:28:50 | batch update started 
[SYS] 2024/10/23 - 13:28:50 | batch update finished 
[SYS] 2024/10/23 - 13:29:00 | batch update started 
[SYS] 2024/10/23 - 13:29:00 | batch update finished 
[SYS] 2024/10/23 - 13:29:10 | batch update started 
[SYS] 2024/10/23 - 13:29:10 | batch update finished 
[SYS] 2024/10/23 - 13:29:20 | batch update started 
[SYS] 2024/10/23 - 13:29:20 | batch update finished 
[SYS] 2024/10/23 - 13:29:30 | batch update started 
[SYS] 2024/10/23 - 13:29:30 | batch update finished 
[SYS] 2024/10/23 - 13:29:40 | batch update started 
[SYS] 2024/10/23 - 13:29:40 | batch update finished 
[SYS] 2024/10/23 - 13:29:50 | batch update started 
[SYS] 2024/10/23 - 13:29:50 | batch update finished 
[SYS] 2024/10/23 - 13:30:00 | batch update started 
[SYS] 2024/10/23 - 13:30:00 | batch update finished 
[SYS] 2024/10/23 - 13:30:10 | batch update started 
[SYS] 2024/10/23 - 13:30:10 | batch update finished 
[SYS] 2024/10/23 - 13:30:20 | batch update started 
[SYS] 2024/10/23 - 13:30:20 | batch update finished 
[SYS] 2024/10/23 - 13:30:30 | batch update started 
[SYS] 2024/10/23 - 13:30:30 | batch update finished 
[SYS] 2024/10/23 - 13:30:40 | batch update started 
[SYS] 2024/10/23 - 13:30:40 | batch update finished 
[SYS] 2024/10/23 - 13:30:50 | batch update started 
[SYS] 2024/10/23 - 13:30:50 | batch update finished 
[SYS] 2024/10/23 - 13:31:00 | batch update started 
[SYS] 2024/10/23 - 13:31:00 | batch update finished 
[SYS] 2024/10/23 - 13:31:10 | batch update started 
[SYS] 2024/10/23 - 13:31:10 | batch update finished 
[SYS] 2024/10/23 - 13:31:20 | batch update started 
[SYS] 2024/10/23 - 13:31:20 | batch update finished 
[SYS] 2024/10/23 - 13:31:30 | batch update started 
[SYS] 2024/10/23 - 13:31:30 | batch update finished 
[SYS] 2024/10/23 - 13:31:39 | syncing channels from database 
[SYS] 2024/10/23 - 13:31:39 | syncing options from database 
[SYS] 2024/10/23 - 13:31:39 | channels synced from database 
[SYS] 2024/10/23 - 13:31:40 | batch update started 
[SYS] 2024/10/23 - 13:31:40 | batch update finished 
[SYS] 2024/10/23 - 13:31:50 | batch update started 
[SYS] 2024/10/23 - 13:31:50 | batch update finished 
[SYS] 2024/10/23 - 13:32:00 | batch update started 
[SYS] 2024/10/23 - 13:32:00 | batch update finished 
[SYS] 2024/10/23 - 13:32:10 | batch update started 
[SYS] 2024/10/23 - 13:32:10 | batch update finished 
[SYS] 2024/10/23 - 13:32:20 | batch update started 
[SYS] 2024/10/23 - 13:32:20 | batch update finished 
[SYS] 2024/10/23 - 13:32:30 | batch update started 
[SYS] 2024/10/23 - 13:32:30 | batch update finished 
[SYS] 2024/10/23 - 13:32:40 | batch update started 
[SYS] 2024/10/23 - 13:32:40 | batch update finished 
[SYS] 2024/10/23 - 13:32:50 | batch update started 
[SYS] 2024/10/23 - 13:32:50 | batch update finished 
[SYS] 2024/10/23 - 13:33:00 | batch update started 
[SYS] 2024/10/23 - 13:33:00 | batch update finished 
[SYS] 2024/10/23 - 13:33:10 | batch update started 
[SYS] 2024/10/23 - 13:33:10 | batch update finished 
[SYS] 2024/10/23 - 13:33:20 | batch update started 
[SYS] 2024/10/23 - 13:33:20 | batch update finished 
[SYS] 2024/10/23 - 13:33:30 | batch update started 
[SYS] 2024/10/23 - 13:33:30 | batch update finished 
[SYS] 2024/10/23 - 13:33:40 | batch update started 
[SYS] 2024/10/23 - 13:33:40 | batch update finished 
[SYS] 2024/10/23 - 13:33:50 | batch update started 
[SYS] 2024/10/23 - 13:33:50 | batch update finished 
[SYS] 2024/10/23 - 13:34:00 | batch update started 
[SYS] 2024/10/23 - 13:34:00 | batch update finished 
[SYS] 2024/10/23 - 13:34:10 | batch update started 
[SYS] 2024/10/23 - 13:34:10 | batch update finished 
[SYS] 2024/10/23 - 13:34:20 | batch update started 
[SYS] 2024/10/23 - 13:34:20 | batch update finished 
[SYS] 2024/10/23 - 13:34:30 | batch update started 
[SYS] 2024/10/23 - 13:34:30 | batch update finished 
[SYS] 2024/10/23 - 13:34:40 | batch update started 
[SYS] 2024/10/23 - 13:34:40 | batch update finished 
[SYS] 2024/10/23 - 13:34:50 | batch update started 
[SYS] 2024/10/23 - 13:34:50 | batch update finished 
[SYS] 2024/10/23 - 13:35:00 | batch update started 
[SYS] 2024/10/23 - 13:35:00 | batch update finished 
[SYS] 2024/10/23 - 13:35:10 | batch update started 
[SYS] 2024/10/23 - 13:35:10 | batch update finished 
[SYS] 2024/10/23 - 13:35:20 | batch update started 
[SYS] 2024/10/23 - 13:35:20 | batch update finished 
[SYS] 2024/10/23 - 13:35:30 | batch update started 
[SYS] 2024/10/23 - 13:35:30 | batch update finished 
[SYS] 2024/10/23 - 13:35:40 | batch update started 
[SYS] 2024/10/23 - 13:35:40 | batch update finished 
[SYS] 2024/10/23 - 13:35:50 | batch update started 
[SYS] 2024/10/23 - 13:35:50 | batch update finished 
[SYS] 2024/10/23 - 13:36:00 | batch update started 
[SYS] 2024/10/23 - 13:36:00 | batch update finished 
[SYS] 2024/10/23 - 13:36:10 | batch update started 
[SYS] 2024/10/23 - 13:36:10 | batch update finished 
[SYS] 2024/10/23 - 13:36:20 | batch update started 
[SYS] 2024/10/23 - 13:36:20 | batch update finished 
[SYS] 2024/10/23 - 13:36:30 | batch update started 
[SYS] 2024/10/23 - 13:36:30 | batch update finished 
[SYS] 2024/10/23 - 13:36:40 | batch update started 
[SYS] 2024/10/23 - 13:36:40 | batch update finished 
[SYS] 2024/10/23 - 13:36:50 | batch update started 
[SYS] 2024/10/23 - 13:36:50 | batch update finished 
[SYS] 2024/10/23 - 13:37:00 | batch update started 
[SYS] 2024/10/23 - 13:37:00 | batch update finished 
[SYS] 2024/10/23 - 13:37:10 | batch update started 
[SYS] 2024/10/23 - 13:37:10 | batch update finished 
[SYS] 2024/10/23 - 13:37:20 | batch update started 
[SYS] 2024/10/23 - 13:37:20 | batch update finished 
[SYS] 2024/10/23 - 13:37:30 | batch update started 
[SYS] 2024/10/23 - 13:37:30 | batch update finished 
[SYS] 2024/10/23 - 13:37:40 | batch update started 
[SYS] 2024/10/23 - 13:37:40 | batch update finished 
[SYS] 2024/10/23 - 13:37:50 | batch update started 
[SYS] 2024/10/23 - 13:37:50 | batch update finished 
[SYS] 2024/10/23 - 13:38:00 | batch update started 
[SYS] 2024/10/23 - 13:38:00 | batch update finished 
[SYS] 2024/10/23 - 13:38:10 | batch update started 
[SYS] 2024/10/23 - 13:38:10 | batch update finished 
[SYS] 2024/10/23 - 13:38:20 | batch update started 
[SYS] 2024/10/23 - 13:38:20 | batch update finished 
[SYS] 2024/10/23 - 13:38:30 | batch update started 
[SYS] 2024/10/23 - 13:38:30 | batch update finished 
[SYS] 2024/10/23 - 13:38:40 | batch update started 
[SYS] 2024/10/23 - 13:38:40 | batch update finished 
[SYS] 2024/10/23 - 13:38:50 | batch update started 
[SYS] 2024/10/23 - 13:38:50 | batch update finished 
[SYS] 2024/10/23 - 13:39:00 | batch update started 
[SYS] 2024/10/23 - 13:39:00 | batch update finished 
[SYS] 2024/10/23 - 13:39:10 | batch update started 
[SYS] 2024/10/23 - 13:39:10 | batch update finished 
[SYS] 2024/10/23 - 13:39:20 | batch update started 
[SYS] 2024/10/23 - 13:39:20 | batch update finished 
[SYS] 2024/10/23 - 13:39:30 | batch update started 
[SYS] 2024/10/23 - 13:39:30 | batch update finished 
[SYS] 2024/10/23 - 13:39:40 | batch update started 
[SYS] 2024/10/23 - 13:39:40 | batch update finished 
[SYS] 2024/10/23 - 13:39:50 | batch update started 
[SYS] 2024/10/23 - 13:39:50 | batch update finished 
[SYS] 2024/10/23 - 13:40:00 | batch update started 
[SYS] 2024/10/23 - 13:40:00 | batch update finished 
[SYS] 2024/10/23 - 13:40:10 | batch update started 
[SYS] 2024/10/23 - 13:40:10 | batch update finished 
[SYS] 2024/10/23 - 13:40:20 | batch update started 
[SYS] 2024/10/23 - 13:40:20 | batch update finished 
[SYS] 2024/10/23 - 13:40:30 | batch update started 
[SYS] 2024/10/23 - 13:40:30 | batch update finished 
[SYS] 2024/10/23 - 13:40:40 | batch update started 
[SYS] 2024/10/23 - 13:40:40 | batch update finished 
[SYS] 2024/10/23 - 13:40:50 | batch update started 
[SYS] 2024/10/23 - 13:40:50 | batch update finished 
[SYS] 2024/10/23 - 13:41:00 | batch update started 
[SYS] 2024/10/23 - 13:41:00 | batch update finished 
[SYS] 2024/10/23 - 13:41:10 | batch update started 
[SYS] 2024/10/23 - 13:41:10 | batch update finished 
[SYS] 2024/10/23 - 13:41:20 | batch update started 
[SYS] 2024/10/23 - 13:41:20 | batch update finished 
[SYS] 2024/10/23 - 13:41:30 | batch update started 
[SYS] 2024/10/23 - 13:41:30 | batch update finished 
[SYS] 2024/10/23 - 13:41:39 | syncing options from database 
[SYS] 2024/10/23 - 13:41:39 | syncing channels from database 
[SYS] 2024/10/23 - 13:41:39 | channels synced from database 
[SYS] 2024/10/23 - 13:41:40 | batch update started 
[SYS] 2024/10/23 - 13:41:40 | batch update finished 
[SYS] 2024/10/23 - 13:41:50 | batch update started 
[SYS] 2024/10/23 - 13:41:50 | batch update finished 
[SYS] 2024/10/23 - 13:42:00 | batch update started 
[SYS] 2024/10/23 - 13:42:00 | batch update finished 
[SYS] 2024/10/23 - 13:42:10 | batch update started 
[SYS] 2024/10/23 - 13:42:10 | batch update finished 
[SYS] 2024/10/23 - 13:42:20 | batch update started 
[SYS] 2024/10/23 - 13:42:20 | batch update finished 
[SYS] 2024/10/23 - 13:42:30 | batch update started 
[SYS] 2024/10/23 - 13:42:30 | batch update finished 
[SYS] 2024/10/23 - 13:42:40 | batch update started 
[SYS] 2024/10/23 - 13:42:40 | batch update finished 
[SYS] 2024/10/23 - 13:42:50 | batch update started 
[SYS] 2024/10/23 - 13:42:50 | batch update finished 
[SYS] 2024/10/23 - 13:43:00 | batch update started 
[SYS] 2024/10/23 - 13:43:00 | batch update finished 
[SYS] 2024/10/23 - 13:43:10 | batch update started 
[SYS] 2024/10/23 - 13:43:10 | batch update finished 
[SYS] 2024/10/23 - 13:43:20 | batch update started 
[SYS] 2024/10/23 - 13:43:20 | batch update finished 
[SYS] 2024/10/23 - 13:43:30 | batch update started 
[SYS] 2024/10/23 - 13:43:30 | batch update finished 
